"year","id","re","treat","age","education","black","hispanic","married","nodegree","u74","u75","uniqueid"
1978,1981,5172.04296875,0,37,7,0,0,1,1,0,0,"1981-1978"
1978,1982,10344.0859375,0,23,11,1,0,1,1,0,0,"1982-1978"
1978,1983,17732.71875,0,21,11,0,1,1,1,0,0,"1983-1978"
1978,1984,7260.07080078125,0,39,11,1,0,1,1,0,0,"1984-1978"
1978,1985,13299.5390625,0,27,6,0,0,1,1,0,0,"1985-1978"
1978,1986,9752.9951171875,0,41,10,1,0,1,1,0,0,"1986-1978"
1978,1987,0,0,32,10,1,0,0,1,0,0,"1987-1978"
1978,1988,0,0,40,5,1,0,1,1,0,0,"1988-1978"
1978,1989,13299.5390625,0,37,11,1,0,1,1,0,0,"1989-1978"
1978,1990,13299.5390625,0,37,11,1,0,1,1,0,0,"1990-1978"
1978,1991,14777.265625,0,50,11,1,0,0,1,0,0,"1991-1978"
1978,1992,1477.7265625,0,47,8,0,1,1,1,0,0,"1992-1978"
1978,1993,11501.146484375,0,29,10,1,0,1,1,0,0,"1993-1978"
1978,1994,9752.9951171875,0,19,10,0,0,1,1,0,0,"1994-1978"
1978,1995,17023.41015625,0,44,6,0,0,1,1,0,0,"1995-1978"
1978,1996,8127.49609375,0,28,7,1,0,1,1,0,0,"1996-1978"
1978,1997,8866.359375,0,25,10,0,0,1,1,0,0,"1997-1978"
1978,1998,11821.8134765625,0,39,9,1,0,1,1,0,0,"1998-1978"
1978,1999,11821.8134765625,0,39,9,1,0,1,1,0,0,"1999-1978"
1978,2000,19210.4453125,0,34,8,1,0,1,1,0,0,"2000-1978"
1978,2001,0,0,39,7,0,0,1,1,0,0,"2001-1978"
1978,2002,15926.9365234375,0,53,7,1,0,1,1,0,0,"2002-1978"
1978,2003,15926.9365234375,0,53,7,1,0,1,1,0,0,"2003-1978"
1978,2004,15146.697265625,0,28,8,0,0,1,1,0,0,"2004-1978"
1978,2005,5319.81591796875,0,49,10,1,0,1,1,0,1,"2005-1978"
1978,2006,5319.81591796875,0,49,10,1,0,1,1,0,1,"2006-1978"
1978,2007,0,0,47,6,1,0,1,1,0,0,"2007-1978"
1978,2008,16254.9921875,0,30,9,1,0,1,1,0,0,"2008-1978"
1978,2009,5910.90625,0,31,9,1,0,1,1,0,0,"2009-1978"
1978,2010,9605.22265625,0,29,8,0,0,1,1,0,0,"2010-1978"
1978,2011,1078.74035644531,0,44,7,1,0,1,1,0,0,"2011-1978"
1978,2012,23643.625,0,19,10,0,0,1,1,0,0,"2012-1978"
1978,2013,11821.8134765625,0,42,6,0,1,1,1,0,0,"2013-1978"
1978,2014,19210.4453125,0,54,10,0,0,1,1,0,0,"2014-1978"
1978,2015,14895.484375,0,48,10,1,0,1,1,0,0,"2015-1978"
1978,2016,7684.17822265625,0,27,11,1,0,1,1,0,0,"2016-1978"
1978,2017,7675.31201171875,0,22,11,1,0,0,1,0,0,"2017-1978"
1978,2018,24825.806640625,0,33,10,0,0,1,1,0,0,"2018-1978"
1978,2019,14777.265625,0,37,8,0,0,1,1,0,0,"2019-1978"
1978,2020,9605.22265625,0,22,11,1,0,0,1,0,0,"2020-1978"
1978,2021,13151.7666015625,0,21,11,0,0,0,1,0,0,"2021-1978"
1978,2022,11891.265625,0,23,9,0,0,1,1,0,0,"2022-1978"
1978,2023,13299.5390625,0,35,8,0,0,1,1,0,0,"2023-1978"
1978,2024,20688.171875,0,31,8,0,0,1,1,0,0,"2024-1978"
1978,2025,7979.7236328125,0,26,6,1,0,1,1,0,0,"2025-1978"
1978,2026,9079.15234375,0,22,9,1,0,1,1,0,0,"2026-1978"
1978,2027,9788.4609375,0,33,6,1,0,1,1,0,0,"2027-1978"
1978,2028,19210.4453125,0,27,9,0,0,1,1,0,0,"2028-1978"
1978,2029,15516.12890625,0,34,11,1,0,0,1,0,0,"2029-1978"
1978,2030,10048.541015625,0,23,11,1,0,1,1,0,0,"2030-1978"
1978,2031,6649.76953125,0,25,9,1,0,0,1,0,0,"2031-1978"
1978,2032,11821.8134765625,0,28,9,1,0,1,1,0,0,"2032-1978"
1978,2033,10166.7587890625,0,46,10,0,0,1,1,0,0,"2033-1978"
1978,2034,10166.7587890625,0,46,10,0,0,1,1,0,0,"2034-1978"
1978,2035,0,0,53,2,0,0,1,1,0,0,"2035-1978"
1978,2036,3073.67138671875,0,48,8,0,0,1,1,0,0,"2036-1978"
1978,2037,3073.67138671875,0,48,8,0,0,1,1,0,0,"2037-1978"
1978,2038,0,0,35,11,1,0,1,1,0,0,"2038-1978"
1978,2039,8866.359375,0,29,10,1,0,1,1,0,0,"2039-1978"
1978,2040,10344.0859375,0,43,9,0,0,1,1,0,0,"2040-1978"
1978,2041,11821.8134765625,0,42,8,1,0,1,1,0,0,"2041-1978"
1978,2042,14260.060546875,0,47,11,1,0,1,1,0,0,"2042-1978"
1978,2043,11821.8134765625,0,34,10,0,0,1,1,0,0,"2043-1978"
1978,2044,25248.435546875,0,39,10,1,0,0,1,0,0,"2044-1978"
1978,2045,12930.1083984375,0,43,8,1,0,1,1,0,0,"2045-1978"
1978,2046,12930.1083984375,0,43,8,1,0,1,1,0,0,"2046-1978"
1978,2047,10639.630859375,0,28,10,1,0,1,1,0,0,"2047-1978"
1978,2048,0,0,47,11,1,0,1,1,0,0,"2048-1978"
1978,2049,10344.0859375,0,45,0,0,1,1,1,0,0,"2049-1978"
1978,2050,10344.0859375,0,53,4,1,0,1,1,0,0,"2050-1978"
1978,2051,11821.8134765625,0,54,4,1,0,0,1,0,0,"2051-1978"
1978,2052,8718.5869140625,0,41,9,0,0,1,1,0,0,"2052-1978"
1978,2053,14147.75390625,0,44,7,1,0,1,1,0,0,"2053-1978"
1978,2054,0,0,51,8,0,0,1,1,0,0,"2054-1978"
1978,2055,17732.71875,0,26,10,0,0,0,1,0,0,"2055-1978"
1978,2056,7388.6328125,0,53,4,0,0,1,1,0,0,"2056-1978"
1978,2057,12847.35546875,0,30,9,0,0,1,1,0,0,"2057-1978"
1978,2058,11821.8134765625,0,54,3,1,0,1,1,0,0,"2058-1978"
1978,2059,7240.8603515625,0,53,8,0,0,1,1,0,1,"2059-1978"
1978,2060,9900.767578125,0,34,10,1,0,1,1,0,0,"2060-1978"
1978,2061,13323.1826171875,0,48,5,1,0,1,1,0,0,"2061-1978"
1978,2062,0,0,45,11,0,0,1,1,0,0,"2062-1978"
1978,2063,0,0,45,11,0,0,1,1,0,0,"2063-1978"
1978,2064,13595.083984375,0,49,6,0,1,1,1,0,0,"2064-1978"
1978,2065,13595.083984375,0,49,6,0,1,1,1,0,0,"2065-1978"
1978,2066,13299.5390625,0,22,11,1,0,1,1,0,0,"2066-1978"
1978,2067,14777.265625,0,25,10,1,0,1,1,0,0,"2067-1978"
1978,2068,0,0,37,11,0,0,1,1,0,1,"2068-1978"
1978,2069,8866.359375,0,33,9,0,0,1,1,0,0,"2069-1978"
1978,2070,8866.359375,0,33,9,0,0,1,1,0,0,"2070-1978"
1978,2071,14038.40234375,0,20,11,0,0,1,1,0,0,"2071-1978"
1978,2072,12412.9033203125,0,44,8,0,0,1,1,0,0,"2072-1978"
1978,2073,13299.5390625,0,53,6,1,0,1,1,0,0,"2073-1978"
1978,2074,5910.90625,0,31,6,1,0,0,1,0,0,"2074-1978"
1978,2075,17732.71875,0,28,9,0,0,1,1,0,0,"2075-1978"
1978,2076,8204.337890625,0,25,11,0,0,1,1,0,0,"2076-1978"
1978,2077,0,0,50,6,1,0,1,1,0,0,"2077-1978"
1978,2078,13447.3115234375,0,35,7,0,0,1,1,0,0,"2078-1978"
1978,2079,13447.3115234375,0,35,7,0,0,1,1,0,0,"2079-1978"
1978,2080,16254.9921875,0,31,11,1,0,1,1,0,0,"2080-1978"
1978,2081,8866.359375,0,21,9,1,0,0,1,0,0,"2081-1978"
1978,2082,12811.888671875,0,36,11,1,0,1,1,0,0,"2082-1978"
1978,2083,17732.71875,0,40,10,1,0,1,1,0,0,"2083-1978"
1978,2084,14333.9482421875,0,30,8,0,0,1,1,0,0,"2084-1978"
1978,2085,12435.0693359375,0,44,9,1,0,1,1,0,0,"2085-1978"
1978,2086,17732.71875,0,41,9,0,0,1,1,0,0,"2086-1978"
1978,2087,15368.3564453125,0,40,10,0,0,0,1,0,0,"2087-1978"
1978,2088,14777.265625,0,20,11,0,0,0,1,0,0,"2088-1978"
1978,2089,27781.259765625,0,19,11,0,0,1,1,0,0,"2089-1978"
1978,2090,0,0,39,7,0,0,1,1,0,0,"2090-1978"
1978,2091,0,0,46,8,1,0,1,1,0,0,"2091-1978"
1978,2092,8866.359375,0,22,11,0,0,1,1,0,0,"2092-1978"
1978,2093,0,0,37,11,0,0,1,1,0,0,"2093-1978"
1978,2094,10604.166015625,0,48,6,1,0,0,1,0,0,"2094-1978"
1978,2095,23643.625,0,52,10,0,0,1,1,0,0,"2095-1978"
1978,2096,16254.9921875,0,50,7,1,0,1,1,0,0,"2096-1978"
1978,2097,16254.9921875,0,50,7,1,0,1,1,0,0,"2097-1978"
1978,2098,11082.94921875,0,26,11,1,0,1,1,0,0,"2098-1978"
1978,2099,20688.171875,0,31,11,0,0,1,1,0,0,"2099-1978"
1978,2100,7249.7265625,0,21,10,0,0,1,1,0,0,"2100-1978"
1978,2101,8748.1416015625,0,52,8,0,0,1,1,0,0,"2101-1978"
1978,2102,2364.36254882812,0,30,10,1,0,0,1,0,0,"2102-1978"
1978,2103,36943.1640625,0,20,11,0,0,0,1,0,0,"2103-1978"
1978,2104,14777.265625,0,52,5,0,0,1,1,0,0,"2104-1978"
1978,2105,23643.625,0,45,3,0,1,1,1,0,0,"2105-1978"
1978,2106,15522.0400390625,0,46,10,1,0,1,1,0,0,"2106-1978"
1978,2107,19613.865234375,0,32,7,0,0,1,1,0,0,"2107-1978"
1978,2108,16254.9921875,0,50,7,1,0,1,1,0,0,"2108-1978"
1978,2109,10048.541015625,0,28,6,0,0,1,1,0,0,"2109-1978"
1978,2110,16905.19140625,0,33,10,1,0,0,1,0,0,"2110-1978"
1978,2111,11082.94921875,0,53,5,1,0,1,1,0,0,"2111-1978"
1978,2112,16373.2099609375,0,44,9,0,0,1,1,0,0,"2112-1978"
1978,2113,20392.626953125,0,28,11,0,0,1,1,0,0,"2113-1978"
1978,2114,14843.7626953125,0,53,8,0,0,1,1,0,0,"2114-1978"
1978,2115,13299.5390625,0,53,7,0,0,1,1,0,0,"2115-1978"
1978,2116,14422.611328125,0,52,4,0,0,1,1,0,0,"2116-1978"
1978,2117,26599.078125,0,23,11,0,1,1,1,0,0,"2117-1978"
1978,2118,16254.9921875,0,25,9,0,0,1,1,0,0,"2118-1978"
1978,2119,8866.359375,0,54,8,0,1,1,1,0,1,"2119-1978"
1978,2120,8866.359375,0,54,8,0,1,1,1,0,1,"2120-1978"
1978,2121,21427.03515625,0,40,10,0,0,1,1,0,0,"2121-1978"
1978,2122,21427.03515625,0,40,10,0,0,1,1,0,0,"2122-1978"
1978,2123,0,0,21,11,0,0,1,1,0,0,"2123-1978"
1978,2124,0,0,51,8,0,0,1,1,0,0,"2124-1978"
1978,2125,11821.8134765625,0,24,10,1,0,1,1,0,0,"2125-1978"
1978,2126,14186.1748046875,0,46,8,0,0,1,1,0,0,"2126-1978"
1978,2127,10344.0859375,0,55,3,1,0,1,1,0,0,"2127-1978"
1978,2128,11821.8134765625,0,41,10,1,0,0,1,0,0,"2128-1978"
1978,2129,7107.86474609375,0,25,11,1,0,1,1,0,0,"2129-1978"
1978,2130,16254.9921875,0,39,8,0,0,1,1,0,0,"2130-1978"
1978,2131,18539.55859375,0,19,8,0,0,1,1,0,0,"2131-1978"
1978,2132,17732.71875,0,23,11,1,0,1,1,0,0,"2132-1978"
1978,2133,8423.041015625,0,49,10,0,0,1,1,0,0,"2133-1978"
1978,2134,28076.8046875,0,38,11,0,0,1,1,0,0,"2134-1978"
1978,2135,11821.8134765625,0,42,11,1,0,0,1,0,0,"2135-1978"
1978,2136,14777.265625,0,24,11,0,0,1,1,0,0,"2136-1978"
1978,2137,19210.4453125,0,36,7,1,0,1,1,0,0,"2137-1978"
1978,2138,28076.8046875,0,39,6,1,0,1,1,0,0,"2138-1978"
1978,2139,0,0,20,11,0,0,1,1,0,0,"2139-1978"
1978,2140,16254.9921875,0,31,10,0,0,1,1,0,0,"2140-1978"
1978,2141,25860.21484375,0,29,9,0,0,1,1,0,0,"2141-1978"
1978,2142,14186.1748046875,0,53,9,1,0,1,1,0,0,"2142-1978"
1978,2143,17686.908203125,0,45,4,0,0,1,1,0,0,"2143-1978"
1978,2144,19210.4453125,0,28,9,0,0,0,1,0,0,"2144-1978"
1978,2145,12921.2412109375,0,53,8,1,0,1,1,0,0,"2145-1978"
1978,2146,14038.40234375,0,43,3,0,0,1,1,0,0,"2146-1978"
1978,2147,17732.71875,0,50,7,0,0,1,1,0,0,"2147-1978"
1978,2148,17732.71875,0,50,7,0,0,1,1,0,0,"2148-1978"
1978,2149,19604.998046875,0,31,8,1,0,1,1,0,0,"2149-1978"
1978,2150,19210.4453125,0,34,11,0,0,1,1,0,1,"2150-1978"
1978,2151,10048.541015625,0,46,8,0,0,0,1,0,0,"2151-1978"
1978,2152,20614.28515625,0,20,9,0,0,1,1,0,0,"2152-1978"
1978,2153,8866.359375,0,30,9,0,0,1,1,0,0,"2153-1978"
1978,2154,16254.9921875,0,34,6,0,1,1,1,0,0,"2154-1978"
1978,2155,15516.12890625,0,27,9,0,0,1,1,0,0,"2155-1978"
1978,2156,0,0,19,11,1,0,0,1,0,0,"2156-1978"
1978,2157,0,0,49,8,0,1,0,1,0,0,"2157-1978"
1978,2158,7093.08740234375,0,31,11,1,0,0,1,0,0,"2158-1978"
1978,2159,13890.6298828125,0,25,11,1,0,0,1,0,0,"2159-1978"
1978,2160,8866.359375,0,23,11,1,0,1,1,0,0,"2160-1978"
1978,2161,20688.171875,0,18,10,0,1,1,1,0,0,"2161-1978"
1978,2162,25121.3515625,0,34,10,1,0,0,1,0,0,"2162-1978"
1978,2163,8866.359375,0,46,4,0,0,1,1,0,0,"2163-1978"
1978,2164,9605.22265625,0,46,7,0,0,1,1,0,0,"2164-1978"
1978,2165,14777.265625,0,53,6,0,0,1,1,0,0,"2165-1978"
1978,2166,18841.013671875,0,54,7,0,0,1,1,0,0,"2166-1978"
1978,2167,19210.4453125,0,37,9,1,0,1,1,0,0,"2167-1978"
1978,2168,36943.1640625,0,24,9,0,0,1,1,0,0,"2168-1978"
1978,2169,9974.654296875,0,53,6,1,0,1,1,0,0,"2169-1978"
1978,2170,20141.412109375,0,21,10,0,0,1,1,0,0,"2170-1978"
1978,2171,23643.625,0,35,10,1,0,1,1,0,0,"2171-1978"
1978,2172,18096.240234375,0,54,2,1,0,1,1,0,0,"2172-1978"
1978,2173,19709.91796875,0,43,10,0,0,1,1,0,0,"2173-1978"
1978,2174,17732.71875,0,46,8,0,0,1,1,0,0,"2174-1978"
1978,2175,0,0,35,11,1,0,1,1,0,0,"2175-1978"
1978,2176,17437.173828125,0,50,8,0,0,1,1,0,0,"2176-1978"
1978,2177,22165.8984375,0,47,10,0,0,1,1,0,0,"2177-1978"
1978,2178,22165.8984375,0,47,10,0,0,1,1,0,0,"2178-1978"
1978,2179,1773.27185058594,0,21,9,0,0,1,1,0,0,"2179-1978"
1978,2180,24973.578125,0,18,10,0,0,1,1,0,0,"2180-1978"
1978,2181,36943.1640625,0,37,8,0,0,1,1,0,0,"2181-1978"
1978,2182,11082.94921875,0,41,7,1,0,1,1,0,0,"2182-1978"
1978,2183,17732.71875,0,31,11,0,0,1,1,0,0,"2183-1978"
1978,2184,16606.69140625,0,35,10,0,0,1,1,0,0,"2184-1978"
1978,2185,0,0,51,8,1,0,1,1,0,0,"2185-1978"
1978,2186,13151.7666015625,0,30,7,1,0,1,1,0,0,"2186-1978"
1978,2187,23052.53515625,0,30,11,0,0,1,1,0,0,"2187-1978"
1978,2188,23052.53515625,0,30,11,0,0,1,1,0,0,"2188-1978"
1978,2189,0,0,53,4,1,0,1,1,0,0,"2189-1978"
1978,2190,22904.76171875,0,24,10,0,0,1,1,0,0,"2190-1978"
1978,2191,5172.04296875,0,48,8,1,0,1,1,0,0,"2191-1978"
1978,2192,5172.04296875,0,48,8,1,0,1,1,0,0,"2192-1978"
1978,2193,14260.060546875,0,47,6,1,0,1,1,0,0,"2193-1978"
1978,2194,28076.8046875,0,45,4,0,1,1,1,0,0,"2194-1978"
1978,2195,17732.71875,0,47,8,1,0,1,1,0,0,"2195-1978"
1978,2196,17732.71875,0,47,8,1,0,1,1,0,0,"2196-1978"
1978,2197,14777.265625,0,31,11,1,0,1,1,0,0,"2197-1978"
1978,2198,16254.9921875,0,46,8,0,0,1,1,0,0,"2198-1978"
1978,2199,0,0,22,11,0,0,0,1,0,0,"2199-1978"
1978,2200,10344.0859375,0,21,11,0,0,1,1,0,0,"2200-1978"
1978,2201,12560.67578125,0,33,10,0,0,1,1,0,0,"2201-1978"
1978,2202,17957.33203125,0,28,9,0,0,1,1,0,0,"2202-1978"
1978,2203,17880.4921875,0,20,10,0,0,1,1,0,0,"2203-1978"
1978,2204,17732.71875,0,47,11,0,0,1,1,0,0,"2204-1978"
1978,2205,5910.90625,0,23,11,0,0,1,1,0,0,"2205-1978"
1978,2206,16846.08203125,0,35,10,1,0,0,1,0,0,"2206-1978"
1978,2207,11821.8134765625,0,25,7,1,0,0,1,0,0,"2207-1978"
1978,2208,8866.359375,0,23,11,1,0,1,1,0,0,"2208-1978"
1978,2209,16210.6611328125,0,31,8,0,0,1,1,0,0,"2209-1978"
1978,2210,16254.9921875,0,55,8,1,0,1,1,0,0,"2210-1978"
1978,2211,14753.6220703125,0,33,11,1,0,1,1,0,0,"2211-1978"
1978,2212,11326.7744140625,0,31,9,1,0,0,1,0,0,"2212-1978"
1978,2213,19432.103515625,0,34,7,0,0,0,1,0,0,"2213-1978"
1978,2214,13299.5390625,0,22,11,0,0,1,1,0,1,"2214-1978"
1978,2215,3250.99853515625,0,21,9,0,0,1,1,0,0,"2215-1978"
1978,2216,0,0,42,8,1,0,0,1,0,0,"2216-1978"
1978,2217,5910.90625,0,46,10,0,1,1,1,0,0,"2217-1978"
1978,2218,14777.265625,0,23,9,1,0,1,1,0,0,"2218-1978"
1978,2219,22165.8984375,0,33,8,0,0,1,1,0,0,"2219-1978"
1978,2220,17732.71875,0,43,11,1,0,1,1,0,0,"2220-1978"
1978,2221,17732.71875,0,43,11,1,0,1,1,0,0,"2221-1978"
1978,2222,11821.8134765625,0,29,8,0,0,1,1,0,0,"2222-1978"
1978,2223,17732.71875,0,35,9,0,0,1,1,0,0,"2223-1978"
1978,2224,16254.9921875,0,50,9,1,0,1,1,0,0,"2224-1978"
1978,2225,17584.9453125,0,18,9,0,0,1,1,0,0,"2225-1978"
1978,2226,14555.607421875,0,44,11,0,0,1,1,0,0,"2226-1978"
1978,2227,4876.49755859375,0,34,6,0,0,1,1,0,0,"2227-1978"
1978,2228,886.635925292969,0,26,8,0,0,1,1,0,0,"2228-1978"
1978,2229,30884.484375,0,47,10,0,0,1,1,0,0,"2229-1978"
1978,2230,26599.078125,0,25,11,1,0,1,1,0,0,"2230-1978"
1978,2231,19210.4453125,0,44,8,1,0,1,1,0,0,"2231-1978"
1978,2232,17732.71875,0,36,10,1,0,0,1,0,0,"2232-1978"
1978,2233,8866.359375,0,40,2,1,0,1,1,0,0,"2233-1978"
1978,2234,19210.4453125,0,46,11,0,0,1,1,0,0,"2234-1978"
1978,2235,19210.4453125,0,44,5,1,0,1,1,0,0,"2235-1978"
1978,2236,20688.171875,0,38,9,0,0,1,1,0,0,"2236-1978"
1978,2237,18102.150390625,0,54,11,0,0,1,1,0,0,"2237-1978"
1978,2238,20688.171875,0,32,8,0,0,1,1,0,0,"2238-1978"
1978,2239,23643.625,0,23,10,0,0,1,1,0,0,"2239-1978"
1978,2240,13326.1376953125,0,46,11,1,0,1,1,0,0,"2240-1978"
1978,2241,19210.4453125,0,44,11,1,0,1,1,0,0,"2241-1978"
1978,2242,21427.03515625,0,41,10,1,0,1,1,0,0,"2242-1978"
1978,2243,28076.8046875,0,44,8,0,0,1,1,0,0,"2243-1978"
1978,2244,26599.078125,0,36,11,1,0,1,1,0,0,"2244-1978"
1978,2245,12117.3583984375,0,23,8,0,0,1,1,0,0,"2245-1978"
1978,2246,23643.625,0,20,9,0,0,1,1,0,0,"2246-1978"
1978,2247,19949.30859375,0,46,3,1,0,1,1,0,0,"2247-1978"
1978,2248,22165.8984375,0,36,10,1,0,1,1,0,0,"2248-1978"
1978,2249,20688.171875,0,40,10,0,0,1,1,0,0,"2249-1978"
1978,2250,20688.171875,0,40,10,0,0,1,1,0,0,"2250-1978"
1978,2251,31032.2578125,0,27,8,1,0,1,1,0,0,"2251-1978"
1978,2252,31032.2578125,0,24,11,1,0,0,1,0,0,"2252-1978"
1978,2253,14777.265625,0,34,11,1,0,1,1,0,0,"2253-1978"
1978,2254,21722.580078125,0,47,10,0,0,1,1,0,0,"2254-1978"
1978,2255,21722.580078125,0,47,10,0,0,1,1,0,0,"2255-1978"
1978,2256,2955.453125,0,49,4,0,0,1,1,0,0,"2256-1978"
1978,2257,8866.359375,0,35,9,0,0,1,1,0,0,"2257-1978"
1978,2258,19210.4453125,0,33,9,1,0,1,1,0,0,"2258-1978"
1978,2259,26599.078125,0,51,11,0,0,1,1,0,0,"2259-1978"
1978,2260,26599.078125,0,33,10,0,0,1,1,0,0,"2260-1978"
1978,2261,14777.265625,0,20,7,1,0,1,1,0,0,"2261-1978"
1978,2262,16993.85546875,0,36,8,0,1,1,1,0,0,"2262-1978"
1978,2263,16993.85546875,0,36,8,0,1,1,1,0,0,"2263-1978"
1978,2264,7130.03076171875,0,28,11,1,0,1,1,0,0,"2264-1978"
1978,2265,5615.36083984375,0,44,6,1,0,1,1,0,0,"2265-1978"
1978,2266,0,0,22,10,0,0,1,1,0,0,"2266-1978"
1978,2267,29554.53125,0,50,10,0,0,1,1,0,0,"2267-1978"
1978,2268,24045.56640625,0,52,9,0,0,1,1,0,0,"2268-1978"
1978,2269,28076.8046875,0,25,5,1,0,1,1,0,0,"2269-1978"
1978,2270,17289.400390625,0,52,8,0,0,1,1,0,0,"2270-1978"
1978,2271,30207.6875,0,38,8,0,0,1,1,0,0,"2271-1978"
1978,2272,22165.8984375,0,53,7,0,0,1,1,0,0,"2272-1978"
1978,2273,23643.625,0,38,8,0,0,1,1,0,0,"2273-1978"
1978,2274,23643.625,0,38,8,0,0,1,1,0,0,"2274-1978"
1978,2275,27929.03125,0,22,11,0,0,1,1,0,0,"2275-1978"
1978,2276,20303.962890625,0,41,9,0,0,1,1,0,0,"2276-1978"
1978,2277,22165.8984375,0,30,11,1,0,1,1,0,0,"2277-1978"
1978,2278,29554.53125,0,24,10,0,0,1,1,0,0,"2278-1978"
1978,2279,20688.171875,0,43,6,1,0,1,1,0,0,"2279-1978"
1978,2280,14777.265625,0,55,6,1,0,1,1,0,0,"2280-1978"
1978,2281,31032.2578125,0,27,7,0,0,1,1,0,0,"2281-1978"
1978,2282,17732.71875,0,23,10,0,0,1,1,0,0,"2282-1978"
1978,2283,4433.1796875,0,53,10,0,0,1,1,0,0,"2283-1978"
1978,2284,19210.4453125,0,48,8,0,0,1,1,0,0,"2284-1978"
1978,2285,13299.5390625,0,53,10,1,0,1,1,0,0,"2285-1978"
1978,2286,0,0,50,7,0,0,1,1,0,0,"2286-1978"
1978,2287,19210.4453125,0,40,11,1,0,1,1,0,0,"2287-1978"
1978,2288,17732.71875,0,50,7,1,0,1,1,0,0,"2288-1978"
1978,2289,16254.9921875,0,38,9,1,0,1,1,0,0,"2289-1978"
1978,2290,19210.4453125,0,52,5,0,0,1,1,0,0,"2290-1978"
1978,2291,14481.7197265625,0,36,10,0,0,1,1,0,0,"2291-1978"
1978,2292,27485.71484375,0,40,11,0,0,1,1,0,0,"2292-1978"
1978,2293,19210.4453125,0,38,11,0,0,1,1,0,0,"2293-1978"
1978,2294,19633.07421875,0,41,8,0,0,1,1,0,0,"2294-1978"
1978,2295,26599.078125,0,43,11,0,0,1,1,0,0,"2295-1978"
1978,2296,21131.490234375,0,46,10,0,0,1,1,0,0,"2296-1978"
1978,2297,23195.873046875,0,53,8,0,0,1,1,0,0,"2297-1978"
1978,2298,23495.853515625,0,25,10,0,0,1,1,0,0,"2298-1978"
1978,2299,25068.154296875,0,44,10,1,0,1,1,0,0,"2299-1978"
1978,2300,25068.154296875,0,44,10,1,0,1,1,0,0,"2300-1978"
1978,2301,23643.625,0,37,8,0,0,1,1,0,0,"2301-1978"
1978,2302,18471.58203125,0,34,10,1,0,1,1,0,0,"2302-1978"
1978,2303,13299.5390625,0,46,11,0,0,1,1,0,0,"2303-1978"
1978,2304,17732.71875,0,48,6,1,0,1,1,0,0,"2304-1978"
1978,2305,22165.8984375,0,42,10,0,0,1,1,0,0,"2305-1978"
1978,2306,14777.265625,0,55,10,0,0,1,1,0,0,"2306-1978"
1978,2307,20688.171875,0,39,9,0,0,1,1,0,0,"2307-1978"
1978,2308,25121.3515625,0,41,10,1,0,1,1,0,0,"2308-1978"
1978,2309,27485.71484375,0,33,8,1,0,1,1,0,0,"2309-1978"
1978,2310,31032.2578125,0,22,10,1,0,1,1,0,0,"2310-1978"
1978,2311,25121.3515625,0,25,8,0,0,1,1,0,0,"2311-1978"
1978,2312,33987.7109375,0,54,9,1,0,0,1,0,0,"2312-1978"
1978,2313,44331.796875,0,49,8,0,0,0,1,0,0,"2313-1978"
1978,2314,22756.98828125,0,35,10,0,0,1,1,0,0,"2314-1978"
1978,2315,11821.8134765625,0,43,9,0,0,1,1,0,0,"2315-1978"
1978,2316,23643.625,0,39,7,0,0,1,1,0,0,"2316-1978"
1978,2317,19210.4453125,0,47,10,0,1,1,1,0,0,"2317-1978"
1978,2318,25860.21484375,0,51,10,0,0,1,1,0,0,"2318-1978"
1978,2319,25860.21484375,0,51,10,0,0,1,1,0,0,"2319-1978"
1978,2320,20392.626953125,0,49,5,0,1,1,1,0,0,"2320-1978"
1978,2321,16254.9921875,0,48,11,0,0,1,1,0,0,"2321-1978"
1978,2322,16254.9921875,0,48,11,0,0,1,1,0,0,"2322-1978"
1978,2323,121173.578125,0,30,10,1,0,1,1,0,1,"2323-1978"
1978,2324,0,0,31,9,0,0,1,1,0,0,"2324-1978"
1978,2325,22904.76171875,0,28,9,0,0,1,1,0,0,"2325-1978"
1978,2326,24086.943359375,0,49,10,0,0,1,1,0,0,"2326-1978"
1978,2327,27042.396484375,0,48,10,0,0,1,1,0,0,"2327-1978"
1978,2328,29554.53125,0,49,9,0,0,1,1,0,0,"2328-1978"
1978,2329,22165.8984375,0,49,4,1,0,1,1,0,0,"2329-1978"
1978,2330,33987.7109375,0,32,10,0,0,1,1,0,0,"2330-1978"
1978,2331,22018.126953125,0,30,11,0,0,1,1,0,0,"2331-1978"
1978,2332,35364.953125,0,47,10,0,0,1,1,0,0,"2332-1978"
1978,2333,15220.583984375,0,31,10,0,0,1,1,0,0,"2333-1978"
1978,2334,0,0,48,10,0,0,1,1,0,0,"2334-1978"
1978,2335,21796.466796875,0,28,11,0,0,1,1,0,0,"2335-1978"
1978,2336,18471.58203125,0,33,10,1,0,1,1,0,0,"2336-1978"
1978,2337,7093.08740234375,0,52,8,1,0,0,1,0,0,"2337-1978"
1978,2338,20215.30078125,0,53,5,0,0,1,1,0,0,"2338-1978"
1978,2339,23643.625,0,42,6,0,0,1,1,0,0,"2339-1978"
1978,2340,23643.625,0,42,6,0,0,1,1,0,0,"2340-1978"
1978,2341,23643.625,0,42,6,0,0,1,1,0,0,"2341-1978"
1978,2342,26569.5234375,0,42,8,0,0,1,1,0,0,"2342-1978"
