"year","id","re","treat","age","education","black","hispanic","married","nodegree","u74","u75","uniqueid"
1978,410,0,0,20,6,1,0,0,1,0,0,"410-1978"
1978,411,18859.9,0,33,11,1,0,0,1,0,0,"411-1978"
1978,412,1324.54,0,36,11,0,1,0,1,0,0,"412-1978"
1978,413,284.658,0,25,11,1,0,0,1,0,0,"413-1978"
1978,414,11195.9,0,19,11,1,0,0,1,0,0,"414-1978"
1978,415,0,0,23,8,1,0,0,1,0,0,"415-1978"
1978,416,0,0,17,11,1,0,0,1,0,0,"416-1978"
1978,417,7565.27,0,43,10,1,0,0,1,0,0,"417-1978"
1978,418,0,0,26,11,1,0,1,1,1,0,"418-1978"
1978,419,0,0,27,11,1,0,1,1,1,0,"419-1978"
1978,420,0,0,19,11,1,0,0,1,0,0,"420-1978"
1978,421,4974.59,0,28,11,1,0,1,1,0,0,"421-1978"
1978,422,12780,0,28,12,1,0,1,0,0,0,"422-1978"
1978,423,3523.58,0,26,8,1,0,0,1,0,0,"423-1978"
1978,424,0,0,31,12,1,0,0,0,1,0,"424-1978"
1978,425,10274.8,0,23,11,1,0,0,1,0,0,"425-1978"
1978,426,4779.72,0,20,12,1,0,0,0,0,0,"426-1978"
1978,427,16988.2,0,28,10,1,0,1,1,0,0,"427-1978"
1978,428,499.257,0,39,12,1,0,1,0,0,0,"428-1978"
1978,429,3083.58,0,21,8,1,0,0,1,0,0,"429-1978"
1978,430,3708.72,0,22,11,1,0,0,1,0,0,"430-1978"
1978,431,7659.22,0,20,11,1,0,0,1,0,0,"431-1978"
1978,432,20857.8,0,21,11,0,1,0,1,0,0,"432-1978"
1978,433,7078.18,0,23,12,0,1,0,0,0,0,"433-1978"
1978,434,0,0,29,9,1,0,0,1,0,0,"434-1978"
1978,435,1239.84,0,28,9,1,0,1,1,0,0,"435-1978"
1978,436,3982.8,0,30,11,1,0,1,1,1,0,"436-1978"
1978,437,0,0,25,10,1,0,1,1,0,0,"437-1978"
1978,438,0,0,28,11,1,0,1,1,0,0,"438-1978"
1978,439,7094.92,0,22,10,0,0,0,1,0,0,"439-1978"
1978,440,12359.3,0,44,9,1,0,1,1,0,0,"440-1978"
1978,441,0,0,21,9,1,0,0,1,0,0,"441-1978"
1978,442,0,0,28,11,1,0,0,1,0,0,"442-1978"
1978,443,16900.3,0,29,9,0,1,0,1,0,0,"443-1978"
1978,444,7343.96,0,25,9,1,0,1,1,0,0,"444-1978"
1978,445,5448.8,0,22,10,0,0,1,1,0,0,"445-1978"
1975,1,0,1,37,11,1,0,1,1,1,1,"1-1975"
1975,2,0,1,22,9,0,1,0,1,1,1,"2-1975"
1975,3,0,1,30,12,1,0,0,0,1,1,"3-1975"
1975,4,0,1,27,11,1,0,0,1,1,1,"4-1975"
1975,5,0,1,33,8,1,0,0,1,1,1,"5-1975"
1975,6,0,1,22,9,1,0,0,1,1,1,"6-1975"
1975,7,0,1,23,12,1,0,0,0,1,1,"7-1975"
1975,8,0,1,32,11,1,0,0,1,1,1,"8-1975"
1975,9,0,1,22,16,1,0,0,0,1,1,"9-1975"
1975,10,0,1,33,12,0,0,1,0,1,1,"10-1975"
1975,11,0,1,19,9,1,0,0,1,1,1,"11-1975"
1975,12,0,1,21,13,1,0,0,0,1,1,"12-1975"
1975,13,0,1,18,8,1,0,0,1,1,1,"13-1975"
1975,14,0,1,27,10,1,0,1,1,1,1,"14-1975"
1975,15,0,1,17,7,1,0,0,1,1,1,"15-1975"
1975,16,0,1,19,10,1,0,0,1,1,1,"16-1975"
1975,17,0,1,27,13,1,0,0,0,1,1,"17-1975"
1975,18,0,1,23,10,1,0,0,1,1,1,"18-1975"
1975,19,0,1,40,12,1,0,0,0,1,1,"19-1975"
1975,20,0,1,26,12,1,0,0,0,1,1,"20-1975"
1975,21,0,1,23,11,1,0,0,1,1,1,"21-1975"
1975,22,0,1,41,14,0,0,0,0,1,1,"22-1975"
1975,23,0,1,38,9,0,0,0,1,1,1,"23-1975"
1975,24,0,1,24,11,1,0,0,1,1,1,"24-1975"
1975,25,0,1,18,10,1,0,0,1,1,1,"25-1975"
1975,26,0,1,29,11,1,0,1,1,1,1,"26-1975"
1975,27,0,1,25,11,1,0,0,1,1,1,"27-1975"
1975,28,0,1,27,10,0,1,0,1,1,1,"28-1975"
1975,29,0,1,17,10,1,0,0,1,1,1,"29-1975"
1975,30,0,1,24,11,1,0,0,1,1,1,"30-1975"
1975,31,0,1,17,10,1,0,0,1,1,1,"31-1975"
1975,32,0,1,48,4,1,0,0,1,1,1,"32-1975"
1975,33,0,1,25,11,1,0,1,1,1,1,"33-1975"
1975,34,0,1,20,12,1,0,0,0,1,1,"34-1975"
1975,35,0,1,25,12,1,0,0,0,1,1,"35-1975"
1975,36,0,1,42,14,1,0,0,0,1,1,"36-1975"
1975,37,0,1,25,5,1,0,0,1,1,1,"37-1975"
1975,38,0,1,23,12,1,0,1,0,1,1,"38-1975"
1975,39,0,1,46,8,1,0,1,1,1,1,"39-1975"
1975,40,0,1,24,10,1,0,0,1,1,1,"40-1975"
1975,41,0,1,21,12,1,0,0,0,1,1,"41-1975"
1975,42,0,1,19,9,0,0,0,1,1,1,"42-1975"
1975,43,0,1,17,8,1,0,0,1,1,1,"43-1975"
1975,44,0,1,18,8,0,1,1,1,1,1,"44-1975"
1975,45,0,1,20,11,1,0,0,1,1,1,"45-1975"
1975,46,0,1,25,11,1,0,1,1,1,1,"46-1975"
1975,47,0,1,17,8,1,0,0,1,1,1,"47-1975"
1975,48,0,1,17,9,1,0,0,1,1,1,"48-1975"
1975,49,0,1,25,5,1,0,0,1,1,1,"49-1975"
1975,50,0,1,23,12,1,0,0,0,1,1,"50-1975"
1975,51,0,1,28,8,1,0,0,1,1,1,"51-1975"
1975,52,0,1,31,11,1,0,1,1,1,1,"52-1975"
1975,53,0,1,18,11,1,0,0,1,1,1,"53-1975"
1975,54,0,1,25,12,1,0,0,0,1,1,"54-1975"
1975,55,0,1,30,11,1,0,1,1,1,1,"55-1975"
1975,56,0,1,17,10,1,0,0,1,1,1,"56-1975"
1975,57,0,1,37,9,1,0,0,1,1,1,"57-1975"
1975,58,0,1,41,4,1,0,1,1,1,1,"58-1975"
1975,59,0,1,42,14,1,0,1,0,1,1,"59-1975"
1975,60,0,1,22,11,0,0,0,1,1,1,"60-1975"
1975,61,0,1,17,8,1,0,0,1,1,1,"61-1975"
1975,62,0,1,29,8,1,0,0,1,1,1,"62-1975"
1975,63,0,1,35,10,1,0,0,1,1,1,"63-1975"
1975,64,0,1,27,11,1,0,0,1,1,1,"64-1975"
1975,65,0,1,29,4,1,0,0,1,1,1,"65-1975"
1975,66,0,1,28,9,1,0,0,1,1,1,"66-1975"
1975,67,0,1,27,11,1,0,0,1,1,1,"67-1975"
1975,68,0,1,23,7,0,0,0,1,1,1,"68-1975"
1975,69,0,1,45,5,1,0,1,1,1,1,"69-1975"
1975,70,0,1,29,13,1,0,0,0,1,1,"70-1975"
1975,71,0,1,27,9,1,0,0,1,1,1,"71-1975"
1975,72,0,1,46,13,1,0,0,0,1,1,"72-1975"
1975,73,0,1,18,6,1,0,0,1,1,1,"73-1975"
1975,74,0,1,25,12,1,0,0,0,1,1,"74-1975"
1975,75,0,1,28,15,1,0,0,0,1,1,"75-1975"
1975,76,0,1,25,11,0,0,0,1,1,1,"76-1975"
1975,77,0,1,22,12,1,0,0,0,1,1,"77-1975"
1975,78,0,1,21,9,1,0,0,1,1,1,"78-1975"
1975,79,0,1,40,11,1,0,0,1,1,1,"79-1975"
1975,80,0,1,22,11,1,0,0,1,1,1,"80-1975"
1975,81,0,1,25,12,1,0,0,0,1,1,"81-1975"
1975,82,0,1,18,12,1,0,0,0,1,1,"82-1975"
1975,83,0,1,38,12,0,0,0,0,1,1,"83-1975"
1975,84,0,1,27,13,1,0,0,0,1,1,"84-1975"
1975,85,0,1,27,8,1,0,0,1,1,1,"85-1975"
1975,86,0,1,38,11,1,0,0,1,1,1,"86-1975"
1975,87,0,1,23,8,0,1,0,1,1,1,"87-1975"
1975,88,0,1,26,11,1,0,0,1,1,1,"88-1975"
1975,89,0,1,21,12,0,0,0,0,1,1,"89-1975"
1975,90,0,1,25,8,1,0,0,1,1,1,"90-1975"
1975,91,0,1,31,11,1,0,1,1,1,1,"91-1975"
1975,92,0,1,17,10,1,0,0,1,1,1,"92-1975"
1975,93,0,1,25,11,1,0,0,1,1,1,"93-1975"
1975,94,0,1,21,12,1,0,0,0,1,1,"94-1975"
1975,95,0,1,44,11,1,0,0,1,1,1,"95-1975"
1975,96,0,1,25,12,0,0,0,0,1,1,"96-1975"
1975,97,0,1,18,9,1,0,0,1,1,1,"97-1975"
1975,98,0,1,42,12,1,0,0,0,1,1,"98-1975"
1975,99,0,1,25,10,1,0,0,1,1,1,"99-1975"
1975,100,0,1,31,9,0,1,0,1,1,1,"100-1975"
1975,101,0,1,24,10,1,0,0,1,1,1,"101-1975"
1975,102,0,1,26,10,1,0,0,1,1,1,"102-1975"
1975,103,0,1,25,11,1,0,0,1,1,1,"103-1975"
1975,104,0,1,18,11,1,0,0,1,1,1,"104-1975"
1975,105,0,1,19,11,1,0,0,1,1,1,"105-1975"
1975,106,0,1,43,9,1,0,0,1,1,1,"106-1975"
1975,107,0,1,27,13,1,0,0,0,1,1,"107-1975"
1975,108,0,1,17,9,1,0,0,1,1,1,"108-1975"
1975,109,0,1,30,11,1,0,0,1,1,1,"109-1975"
1975,110,0,1,26,10,1,0,1,1,0,1,"110-1975"
1975,111,0,1,20,9,1,0,0,1,0,1,"111-1975"
1975,112,74.3435,1,17,9,0,1,0,1,0,0,"112-1975"
1975,113,165.208,1,20,12,1,0,0,0,0,0,"113-1975"
1975,114,214.564,1,18,11,1,0,0,1,0,0,"114-1975"
1975,115,334.049,1,27,12,1,0,1,0,0,0,"115-1975"
1975,116,334.049,1,21,12,0,0,0,0,0,0,"116-1975"
1975,117,357.95,1,27,12,1,0,0,0,0,0,"117-1975"
1975,118,377.569,1,20,12,1,0,0,0,1,0,"118-1975"
1975,119,385.274,1,19,10,1,0,0,1,1,0,"119-1975"
1975,120,501.074,1,23,12,1,0,0,0,0,0,"120-1975"
1975,121,679.673,1,29,14,1,0,0,0,1,0,"121-1975"
1975,122,798.908,1,18,10,1,0,0,1,1,0,"122-1975"
1975,123,798.908,1,19,9,1,0,0,1,1,0,"123-1975"
1975,124,853.723,1,27,13,0,0,1,0,0,0,"124-1975"
1975,125,919.558,1,18,11,0,0,0,1,0,0,"125-1975"
1975,126,934.445,1,27,9,1,0,1,1,1,0,"126-1975"
1975,127,936.177,1,22,12,1,0,0,0,0,0,"127-1975"
1975,128,936.439,1,23,10,1,0,1,1,1,0,"128-1975"
1975,129,1117.44,1,23,12,0,1,0,0,0,0,"129-1975"
1975,130,1220.84,1,20,11,1,0,0,1,0,0,"130-1975"
1975,131,1253.44,1,17,9,1,0,0,1,0,0,"131-1975"
1975,132,1284.08,1,28,11,1,0,0,1,1,0,"132-1975"
1975,133,1392.85,1,26,11,1,0,1,1,1,0,"133-1975"
1975,134,1484.99,1,20,11,1,0,0,1,0,0,"134-1975"
1975,135,1666.11,1,24,11,1,0,1,1,0,0,"135-1975"
1975,136,1698.61,1,31,9,1,0,0,1,1,0,"136-1975"
1975,137,1713.15,1,23,8,0,0,1,1,1,0,"137-1975"
1975,138,1784.27,1,18,10,1,0,0,1,0,0,"138-1975"
1975,139,1817.28,1,29,12,1,0,0,0,0,0,"139-1975"
1975,140,2226.27,1,26,11,0,0,0,1,1,0,"140-1975"
1975,141,2288.68,1,24,9,1,0,0,1,0,0,"141-1975"
1975,142,2409.27,1,25,12,1,0,0,0,0,0,"142-1975"
1975,143,2421.95,1,24,10,1,0,0,1,0,0,"143-1975"
1975,144,2594.72,1,46,8,1,0,0,1,0,0,"144-1975"
1975,145,2611.22,1,31,12,0,0,0,0,1,0,"145-1975"
1975,146,2615.28,1,19,11,1,0,0,1,0,0,"146-1975"
1975,147,2657.06,1,19,8,1,0,0,1,1,0,"147-1975"
1975,148,2666.27,1,27,11,1,0,0,1,0,0,"148-1975"
1975,149,2754.65,1,26,11,1,0,1,1,1,0,"149-1975"
1975,150,2777.36,1,20,10,1,0,0,1,0,0,"150-1975"
1975,151,2836.51,1,28,10,1,0,0,1,1,0,"151-1975"
1975,152,2842.76,1,24,12,1,0,0,0,0,0,"152-1975"
1975,153,2937.26,1,19,8,1,0,0,1,0,0,"153-1975"
1975,154,3039.96,1,23,12,1,0,0,0,0,0,"154-1975"
1975,155,3058.53,1,42,9,1,0,1,1,1,0,"155-1975"
1975,156,3090.73,1,25,13,1,0,0,0,0,0,"156-1975"
1975,157,3287.38,1,18,9,1,0,0,1,1,0,"157-1975"
1975,158,3332.41,1,21,12,1,0,0,0,0,0,"158-1975"
1975,159,3550.08,1,27,10,1,0,0,1,0,0,"159-1975"
1975,160,3695.9,1,21,8,1,0,0,1,0,0,"160-1975"
1975,161,3836.99,1,22,9,1,0,0,1,0,0,"161-1975"
1975,162,4023.21,1,31,4,1,0,0,1,0,0,"162-1975"
1975,163,4078.15,1,24,10,1,0,1,1,0,0,"163-1975"
1975,164,4398.95,1,29,10,1,0,0,1,1,0,"164-1975"
1975,165,4878.94,1,29,12,1,0,0,0,0,0,"165-1975"
1975,166,5324.11,1,19,10,0,0,0,1,1,0,"166-1975"
1975,167,5463.8,1,19,11,0,1,1,1,0,0,"167-1975"
1975,168,5517.84,1,31,9,1,0,0,1,0,0,"168-1975"
1975,169,5588.66,1,22,10,1,0,1,1,0,0,"169-1975"
1975,170,5749.33,1,21,9,1,0,0,1,0,0,"170-1975"
1975,171,5793.85,1,17,10,1,0,0,1,0,0,"171-1975"
1975,172,5794.83,1,26,12,1,0,1,0,0,0,"172-1975"
1975,173,5875.05,1,20,9,0,1,0,1,0,0,"173-1975"
1975,174,6056.75,1,19,10,1,0,0,1,0,0,"174-1975"
1975,175,6788.96,1,26,10,1,0,0,1,0,0,"175-1975"
1975,176,6871.86,1,28,11,1,0,0,1,0,0,"176-1975"
1975,177,7055.7,1,22,12,0,1,1,0,0,0,"177-1975"
1975,178,7867.92,1,33,11,1,0,0,1,1,0,"178-1975"
1975,179,8455.5,1,22,12,0,0,0,0,0,0,"179-1975"
1975,180,8853.67,1,29,10,0,1,0,1,1,0,"180-1975"
1975,181,10941.4,1,33,12,1,0,1,0,0,0,"181-1975"
1975,182,11536.6,1,25,14,1,0,1,0,0,0,"182-1975"
1975,183,13830.6,1,35,9,1,0,1,1,0,0,"183-1975"
1975,184,17976.2,1,35,8,1,0,1,1,0,0,"184-1975"
1975,185,25142.2,1,33,11,1,0,1,1,0,0,"185-1975"
1975,186,0,0,23,10,1,0,0,1,1,1,"186-1975"
1975,187,0,0,26,12,0,0,0,0,1,1,"187-1975"
1975,188,0,0,22,9,1,0,0,1,1,1,"188-1975"
1975,189,0,0,18,9,1,0,0,1,1,1,"189-1975"
1975,190,0,0,45,11,1,0,0,1,1,1,"190-1975"
1975,191,0,0,18,9,1,0,0,1,1,1,"191-1975"
1975,192,0,0,24,8,0,0,0,1,1,1,"192-1975"
1975,193,0,0,34,11,1,0,1,1,1,1,"193-1975"
1975,194,0,0,24,4,0,1,0,1,1,1,"194-1975"
1975,195,0,0,36,10,1,0,0,1,1,1,"195-1975"
1975,196,0,0,21,14,1,0,0,0,1,1,"196-1975"
1975,197,0,0,28,9,1,0,0,1,1,1,"197-1975"
1975,198,0,0,27,7,1,0,1,1,1,1,"198-1975"
1975,199,0,0,19,11,0,0,0,1,1,1,"199-1975"
1975,200,0,0,20,8,1,0,0,1,1,1,"200-1975"
1975,201,0,0,34,12,1,0,0,0,1,1,"201-1975"
1975,202,0,0,24,10,1,0,0,1,1,1,"202-1975"
1975,203,0,0,22,8,0,1,0,1,1,1,"203-1975"
1975,204,0,0,25,11,1,0,0,1,1,1,"204-1975"
1975,205,0,0,39,9,1,0,0,1,1,1,"205-1975"
1975,206,0,0,19,9,1,0,1,1,1,1,"206-1975"
1975,207,0,0,44,9,1,0,0,1,1,1,"207-1975"
1975,208,0,0,27,8,1,0,0,1,1,1,"208-1975"
1975,209,0,0,25,8,1,0,0,1,1,1,"209-1975"
1975,210,0,0,31,10,1,0,0,1,1,1,"210-1975"
1975,211,0,0,34,10,1,0,1,1,1,1,"211-1975"
1975,212,0,0,21,7,0,1,0,1,1,1,"212-1975"
1975,213,0,0,33,12,1,0,0,0,1,1,"213-1975"
1975,214,0,0,18,10,0,1,0,1,1,1,"214-1975"
1975,215,0,0,26,12,1,0,1,0,1,1,"215-1975"
1975,216,0,0,31,12,1,0,0,0,1,1,"216-1975"
1975,217,0,0,35,10,1,0,0,1,1,1,"217-1975"
1975,218,0,0,20,12,1,0,0,0,1,1,"218-1975"
1975,219,0,0,25,11,1,0,0,1,1,1,"219-1975"
1975,220,0,0,25,10,1,0,0,1,1,1,"220-1975"
1975,221,0,0,35,11,1,0,0,1,1,1,"221-1975"
1975,222,0,0,20,10,1,0,0,1,1,1,"222-1975"
1975,223,0,0,25,9,0,1,0,1,1,1,"223-1975"
1975,224,0,0,27,10,1,0,0,1,1,1,"224-1975"
1975,225,0,0,20,11,0,1,0,1,1,1,"225-1975"
1975,226,0,0,26,11,1,0,0,1,1,1,"226-1975"
1975,227,0,0,38,8,1,0,0,1,1,1,"227-1975"
1975,228,0,0,34,10,1,0,0,1,1,1,"228-1975"
1975,229,0,0,19,12,1,0,0,0,1,1,"229-1975"
1975,230,0,0,32,8,1,0,0,1,1,1,"230-1975"
1975,231,0,0,20,9,0,1,0,1,1,1,"231-1975"
1975,232,0,0,23,10,1,0,0,1,1,1,"232-1975"
1975,233,0,0,38,10,1,0,0,1,1,1,"233-1975"
1975,234,0,0,24,11,1,0,0,1,1,1,"234-1975"
1975,235,0,0,23,11,1,0,0,1,1,1,"235-1975"
1975,236,0,0,20,7,0,1,0,1,1,1,"236-1975"
1975,237,0,0,21,11,1,0,0,1,1,1,"237-1975"
1975,238,0,0,25,10,1,0,0,1,1,1,"238-1975"
1975,239,0,0,22,11,1,0,1,1,1,1,"239-1975"
1975,240,0,0,23,11,1,0,0,1,1,1,"240-1975"
1975,241,0,0,24,12,0,0,0,0,1,1,"241-1975"
1975,242,0,0,29,11,1,0,0,1,1,1,"242-1975"
1975,243,0,0,24,11,1,0,0,1,1,1,"243-1975"
1975,244,0,0,22,9,1,0,0,1,1,1,"244-1975"
1975,245,0,0,28,11,1,0,0,1,1,1,"245-1975"
1975,246,0,0,18,10,0,1,0,1,1,1,"246-1975"
1975,247,0,0,26,10,1,0,0,1,1,1,"247-1975"
1975,248,0,0,25,10,1,0,0,1,1,1,"248-1975"
1975,249,0,0,24,10,1,0,0,1,1,1,"249-1975"
1975,250,0,0,26,5,1,0,0,1,1,1,"250-1975"
1975,251,0,0,36,10,1,0,0,1,1,1,"251-1975"
1975,252,0,0,22,11,1,0,0,1,1,1,"252-1975"
1975,253,0,0,25,12,1,0,0,0,1,1,"253-1975"
1975,254,0,0,27,11,1,0,0,1,1,1,"254-1975"
1975,255,0,0,29,8,1,0,0,1,1,1,"255-1975"
1975,256,0,0,24,12,1,0,0,0,1,1,"256-1975"
1975,257,0,0,22,10,1,0,0,1,1,1,"257-1975"
1975,258,0,0,24,7,1,0,0,1,1,1,"258-1975"
1975,259,0,0,29,12,1,0,0,0,1,1,"259-1975"
1975,260,0,0,25,11,0,1,1,1,1,1,"260-1975"
1975,261,0,0,30,12,1,0,0,0,1,1,"261-1975"
1975,262,0,0,22,8,1,0,0,1,1,1,"262-1975"
1975,263,0,0,55,3,1,0,0,1,1,1,"263-1975"
1975,264,0,0,20,10,1,0,0,1,1,1,"264-1975"
1975,265,0,0,34,11,1,0,0,1,1,1,"265-1975"
1975,266,0,0,22,12,1,0,0,0,1,1,"266-1975"
1975,267,0,0,32,12,0,1,1,0,1,1,"267-1975"
1975,268,0,0,31,10,1,0,0,1,1,1,"268-1975"
1975,269,0,0,18,9,1,0,0,1,1,1,"269-1975"
1975,270,0,0,50,10,0,1,0,1,1,1,"270-1975"
1975,271,0,0,25,11,1,0,1,1,1,1,"271-1975"
1975,272,0,0,23,10,1,0,1,1,1,1,"272-1975"
1975,273,0,0,38,10,1,0,0,1,1,1,"273-1975"
1975,274,0,0,25,10,1,0,1,1,1,1,"274-1975"
1975,275,0,0,42,10,1,0,0,1,1,1,"275-1975"
1975,276,0,0,39,12,1,0,1,0,1,1,"276-1975"
1975,277,0,0,34,13,1,0,1,0,1,1,"277-1975"
1975,278,0,0,24,7,1,0,0,1,1,1,"278-1975"
1975,279,0,0,32,11,1,0,0,1,1,1,"279-1975"
1975,280,0,0,27,13,1,0,0,0,1,1,"280-1975"
1975,281,0,0,26,10,1,0,0,1,1,1,"281-1975"
1975,282,0,0,44,11,1,0,0,1,1,1,"282-1975"
1975,283,0,0,25,11,1,0,0,1,1,1,"283-1975"
1975,284,0,0,25,12,1,0,0,0,1,1,"284-1975"
1975,285,0,0,28,12,1,0,1,0,1,1,"285-1975"
1975,286,0,0,32,10,1,0,0,1,1,1,"286-1975"
1975,287,0,0,22,10,1,0,0,1,1,1,"287-1975"
1975,288,0,0,19,9,1,0,0,1,1,1,"288-1975"
1975,289,0,0,31,10,1,0,1,1,1,1,"289-1975"
1975,290,0,0,23,11,1,0,0,1,1,1,"290-1975"
1975,291,0,0,33,11,1,0,0,1,1,1,"291-1975"
1975,292,0,0,27,10,1,0,0,1,1,1,"292-1975"
1975,293,0,0,29,11,1,0,1,1,1,1,"293-1975"
1975,294,0,0,23,10,1,0,0,1,1,1,"294-1975"
1975,295,0,0,25,9,1,0,1,1,1,1,"295-1975"
1975,296,0,0,25,10,1,0,0,1,1,1,"296-1975"
1975,297,0,0,24,10,1,0,0,1,1,1,"297-1975"
1975,298,0,0,28,8,0,0,0,1,1,1,"298-1975"
1975,299,0,0,26,6,1,0,0,1,1,1,"299-1975"
1975,300,0,0,30,14,1,0,1,0,1,1,"300-1975"
1975,301,0,0,25,10,1,0,1,1,1,1,"301-1975"
1975,302,0,0,29,11,1,0,1,1,1,1,"302-1975"
1975,303,0,0,25,12,1,0,1,0,1,1,"303-1975"
1975,304,0,0,28,13,1,0,0,0,1,1,"304-1975"
1975,305,0,0,23,11,1,0,0,1,1,1,"305-1975"
1975,306,0,0,54,11,1,0,0,1,1,1,"306-1975"
1975,307,0,0,33,5,0,1,0,1,1,1,"307-1975"
1975,308,0,0,20,8,1,0,0,1,1,1,"308-1975"
1975,309,0,0,45,9,1,0,0,1,1,1,"309-1975"
1975,310,0,0,39,6,1,0,0,1,1,1,"310-1975"
1975,311,0,0,26,12,1,0,0,0,1,1,"311-1975"
1975,312,0,0,23,10,1,0,0,1,1,1,"312-1975"
1975,313,0,0,27,12,0,0,0,0,1,1,"313-1975"
1975,314,0,0,33,9,0,1,1,1,1,1,"314-1975"
1975,315,0,0,25,10,1,0,1,1,1,1,"315-1975"
1975,316,0,0,23,8,1,0,0,1,1,1,"316-1975"
1975,317,0,0,18,8,1,0,0,1,1,1,"317-1975"
1975,318,0,0,17,8,1,0,0,1,1,1,"318-1975"
1975,319,0,0,19,9,0,1,0,1,1,1,"319-1975"
1975,320,0,0,18,8,0,1,0,1,1,1,"320-1975"
1975,321,0,0,18,11,1,0,0,1,1,1,"321-1975"
1975,322,0,0,17,11,1,0,0,1,1,1,"322-1975"
1975,323,0,0,19,10,1,0,0,1,1,1,"323-1975"
1975,324,0,0,19,10,1,0,0,1,1,1,"324-1975"
1975,325,0,0,18,9,1,0,0,1,1,1,"325-1975"
1975,326,0,0,18,9,1,0,0,1,1,1,"326-1975"
1975,327,0,0,18,10,1,0,0,1,1,1,"327-1975"
1975,328,0,0,17,10,1,0,0,1,1,1,"328-1975"
1975,329,0,0,18,7,1,0,0,1,1,1,"329-1975"
1975,330,0,0,18,11,1,0,0,1,1,1,"330-1975"
1975,331,0,0,19,10,0,1,0,1,1,1,"331-1975"
1975,332,0,0,18,9,1,0,0,1,1,1,"332-1975"
1975,333,0,0,17,10,1,0,0,1,1,1,"333-1975"
1975,334,0,0,17,10,1,0,0,1,1,1,"334-1975"
1975,335,0,0,19,11,1,0,0,1,1,1,"335-1975"
1975,336,0,0,17,8,0,0,0,1,1,1,"336-1975"
1975,337,0,0,18,10,1,0,0,1,1,1,"337-1975"
1975,338,0,0,18,9,1,0,0,1,1,1,"338-1975"
1975,339,0,0,17,8,1,0,0,1,1,1,"339-1975"
1975,340,0,0,19,6,0,1,0,1,1,1,"340-1975"
1975,341,0,0,19,10,0,0,0,1,1,1,"341-1975"
1975,342,0,0,17,11,0,0,0,1,1,1,"342-1975"
1975,343,0,0,20,9,1,0,0,1,1,1,"343-1975"
1975,344,0,0,17,9,1,0,0,1,1,1,"344-1975"
1975,345,0,0,17,10,1,0,0,1,1,1,"345-1975"
1975,346,0,0,17,9,1,0,0,1,1,1,"346-1975"
1975,347,0,0,19,11,1,0,0,1,1,1,"347-1975"
1975,348,0,0,19,10,1,0,1,1,1,1,"348-1975"
1975,349,0,0,20,9,1,0,0,1,1,1,"349-1975"
1975,350,0,0,18,9,1,0,0,1,1,1,"350-1975"
1975,351,0,0,18,11,1,0,0,1,1,1,"351-1975"
1975,352,0,0,17,10,0,1,0,1,1,1,"352-1975"
1975,353,0,0,19,11,1,0,0,1,1,1,"353-1975"
1975,354,0,0,17,10,1,0,0,1,1,1,"354-1975"
1975,355,0,0,17,9,0,1,0,1,1,1,"355-1975"
1975,356,0,0,18,10,1,0,0,1,1,1,"356-1975"
1975,357,0,0,21,9,1,0,0,1,0,1,"357-1975"
1975,358,0,0,18,10,1,0,0,1,0,1,"358-1975"
1975,359,0,0,19,11,1,0,0,1,0,1,"359-1975"
1975,360,0,0,24,9,1,0,0,1,0,1,"360-1975"
1975,361,0,0,28,11,0,1,1,1,0,1,"361-1975"
1975,362,0,0,25,11,1,0,0,1,0,1,"362-1975"
1975,363,0,0,21,7,1,0,0,1,0,1,"363-1975"
1975,364,83.6896,0,39,11,1,0,0,1,1,0,"364-1975"
1975,365,142.397,0,36,12,1,0,0,0,1,0,"365-1975"
1975,366,159.885,0,24,12,1,0,0,0,1,0,"366-1975"
1975,367,165.208,0,17,11,1,0,0,1,0,0,"367-1975"
1975,368,240.107,0,18,10,1,0,0,1,0,0,"368-1975"
1975,369,273.553,0,18,10,1,0,0,1,1,0,"369-1975"
1975,370,367.823,0,28,10,1,0,0,1,0,0,"370-1975"
1975,371,474.502,0,27,13,0,0,0,0,0,0,"371-1975"
1975,372,494.643,0,31,12,0,0,0,0,1,0,"372-1975"
1975,373,506.408,0,22,9,1,0,0,1,1,0,"373-1975"
1975,374,520.446,0,31,10,1,0,0,1,1,0,"374-1975"
1975,375,558.773,0,26,10,1,0,1,1,0,0,"375-1975"
1975,376,559.596,0,18,9,0,0,0,1,1,0,"376-1975"
1975,377,580.79,0,23,11,1,0,0,1,0,0,"377-1975"
1975,378,591.815,0,20,12,1,0,0,0,1,0,"378-1975"
1975,379,604.154,0,19,10,1,0,0,1,1,0,"379-1975"
1975,380,645.272,0,18,11,1,0,0,1,0,0,"380-1975"
1975,381,664.569,0,17,10,1,0,0,1,1,0,"381-1975"
1975,382,752.39,0,27,12,1,0,1,0,1,0,"382-1975"
1975,383,766.299,0,27,11,1,0,0,1,0,0,"383-1975"
1975,384,803.343,0,28,12,0,0,0,0,1,0,"384-1975"
1975,385,863.48,0,28,11,1,0,0,1,0,0,"385-1975"
1975,386,1162.36,0,21,10,1,0,0,1,0,0,"386-1975"
1975,387,1168.9,0,17,10,0,1,0,1,0,0,"387-1975"
1975,388,1174.99,0,26,11,1,0,0,1,0,0,"388-1975"
1975,389,1203.82,0,29,9,1,0,0,1,1,0,"389-1975"
