black,hispanic,married,nodegree,treat,age,re74,re75,re78
0,0,1,0,0,47,26561.41988062438,31737.711639020625,37189.17507868207
0,0,0,0,1,24,6374.337370763744,11367.598891324367,8213.079054837242
0,0,1,0,0,39,19349.685664444372,16082.146900812215,33785.61691452063
0,0,1,0,0,43,10374.95243664603,26145.790997806023,0.0
0,0,1,0,0,35,30931.249719353764,33234.246527688534,47744.04740525769
0,0,0,0,0,34,28046.762297889407,24815.36159976226,11999.843976080534
0,0,0,0,0,42,18988.308623765104,23113.027594837124,10994.276779531943
0,0,1,0,0,47,16868.85546643971,8440.557805721415,19101.831597201064
0,0,1,0,1,38,47976.634392082364,40237.585179628804,54163.113912914145
0,0,0,0,0,42,30706.11275656671,34155.68038417555,18239.124678346343
0,0,1,0,0,31,12507.39092859262,15367.021089826561,15424.088514242167
1,0,1,1,1,41,36592.08455037169,37522.96765432807,39084.447466809805
0,0,1,0,1,23,24411.967459064737,27974.53716959623,48112.08536629357
0,0,1,0,0,23,7258.753858395521,23611.576060680592,33225.93672655223
0,0,1,0,1,35,17764.470215603884,11222.099904485913,20244.224627642958
0,0,1,0,1,47,43562.70025324844,54580.62224594403,50246.17944035737
0,0,1,0,0,35,35110.88522335507,27344.6775730518,31988.044872216946
0,0,1,0,1,35,27157.13019830853,32843.49504441337,42349.73748441297
0,0,1,0,0,23,30125.75559740366,30801.6674893761,38118.5254803594
0,0,1,0,0,46,10668.06654477513,16427.150199670003,20238.95306183293
0,0,1,1,1,36,0.0,1994.1282021288553,14767.822105930898
0,0,1,0,1,31,37108.34802418343,33344.71916366364,26844.707091302367
0,0,1,0,1,34,0.0,0.0,5300.182660162851
0,0,1,0,0,53,23640.80376189013,22002.008039009423,22068.958681141194
0,0,1,1,1,37,8875.802255462306,1413.4960987871837,26137.13537437545
1,0,0,1,1,53,12835.890095819,10428.159626693685,9810.590679886942
0,0,1,0,0,48,37382.98283637386,37452.44072379122,31690.788108909637
0,0,1,0,0,37,24608.777529464343,20013.25857934727,18468.855995015285
0,0,1,0,0,32,11656.46639918791,0.0,0.0
1,0,1,0,1,28,24570.25962402913,22059.330974783723,37747.60602753267
0,0,1,0,0,33,24144.195388110693,24438.714002591376,17558.803316753078
0,0,1,0,0,30,12723.448399008365,338.0787372894156,40626.15428042531
1,0,1,1,1,31,5033.516598463148,0.0,16038.663406486115
0,0,1,0,0,39,40579.53964489953,33995.92095951748,31201.495203994215
0,0,0,0,0,39,15028.525343294385,21004.91620789797,13810.756452529979
1,0,1,0,0,27,21771.797591511346,17131.64877637323,31438.389150202922
0,0,1,1,0,52,5605.982569749205,7744.260303197429,7713.481984326179
0,0,1,0,0,28,17098.010053982027,9810.149211405991,19026.79306093907
1,0,1,1,1,30,8256.054352443633,7905.2438951899185,26331.8329402474
0,0,1,0,0,28,15685.911534388433,26035.65255904741,20436.13900742085
0,0,0,0,0,29,14899.066027936897,7044.099447432145,22490.383824113866
0,0,1,0,1,28,39603.38225796208,24398.303624659704,31273.440197241507
0,0,1,0,1,54,27873.833671293905,24531.17170718296,26316.450410016852
0,0,1,0,0,24,0.0,6205.860486125357,2018.1967622602933
0,0,1,1,1,45,4656.339478827071,9913.339044404478,4763.456598028596
1,0,1,0,1,42,46130.73332703863,39658.18240936529,58849.85081322216
0,0,1,0,1,38,16666.21829401537,15845.166228464583,31665.525803617667
0,0,1,1,0,52,8251.446784866173,5449.408280173724,0.0
0,0,1,0,0,25,3445.0689122851363,6907.613942609216,444.5653978430564
1,0,1,1,0,49,12749.882493692434,11939.796479743738,31335.524688893187
0,0,1,1,0,43,26913.266286931525,31190.2095805052,44892.65912239675
0,0,1,0,0,21,0.0,0.0,7845.503991651505
0,0,1,1,0,40,6797.186939014604,0.0,2681.2122776734923
0,0,1,1,0,48,20472.43362142468,25858.310833951902,23943.72171054262
1,0,1,0,0,30,7499.606683115617,6211.725542125789,12843.295597324783
0,0,1,0,1,44,13503.194783732284,20089.903580346392,4444.105971314084
0,0,1,0,0,33,30240.276623464182,25896.183985113792,34332.479046815206
1,0,1,1,0,27,4539.426731718353,9849.674216873706,0.0
1,0,1,1,1,45,14216.584800415154,11587.681468672741,16035.98654697896
1,0,1,1,1,49,7798.328865116715,7203.08789794451,4742.500008045224
0,0,0,0,0,32,8242.110325678876,2165.3765886136134,774.2831786950665
0,0,0,0,0,16,0.0,0.0,11361.326109658241
0,0,1,0,0,37,32438.267878898972,32418.919434228403,20831.7635075381
1,0,1,0,1,26,23331.848045093524,18553.863894161626,27706.940091517747
1,0,1,1,1,33,14125.875299211926,15819.38120877957,21775.032189158515
0,0,0,0,0,16,0.0,0.0,0.0
0,0,1,0,0,49,2355.4908318432936,24177.124132959827,22039.55101094617
0,0,1,0,1,45,58262.828723960876,50452.11301856829,55875.063028665856
0,0,1,1,1,44,1022.1735731980298,7136.482538211259,4426.005016362738
0,0,1,1,0,33,5699.62825170326,0.0,0.0
0,0,1,0,1,56,18122.014171742452,17936.662624143646,13331.233835507603
0,0,0,0,0,36,43846.59047075993,37026.00088632887,23134.73782287643
1,0,1,1,0,46,20144.2720479653,19919.777117036647,23413.611341964148
0,0,1,0,0,48,36848.85438219049,35362.239205832724,21001.253716850388
0,0,1,0,0,41,31106.544854808682,15411.206090771755,13404.618606487318
1,0,1,0,1,23,24925.02856558023,35706.20479149697,30891.178058769387
1,0,1,0,0,31,6793.27876820575,2891.091445602493,15099.569494649977
0,0,1,0,0,36,20934.587971212237,22750.960349692214,12944.212896095058
0,0,1,0,0,29,7225.485242381485,6238.529015962471,33357.020064645956
0,0,0,0,0,22,14760.160480719444,5394.075328040995,2831.5907023381296
0,0,1,0,0,30,15887.728341214337,3641.2316493967264,34057.12910047041
1,0,1,0,0,27,32548.532826886007,31443.9060955866,29057.41631119801
1,0,1,1,0,34,22691.12978676387,22409.13316439114,14877.007772631801
0,0,1,1,1,30,20845.1985044354,13061.693305753757,39378.267815342304
0,0,1,0,0,34,27108.962059871345,19487.063749517318,21253.90940384304
0,0,1,1,1,28,14703.987083695287,18981.5012247596,25689.081440554408
1,0,1,1,0,55,6198.97701210517,4196.241006898567,0.0
1,0,1,1,1,35,6758.286350695267,3833.1909871709504,21099.27843199297
1,0,0,0,0,30,15406.977206300287,15240.372244084392,18294.8295223992
0,1,1,0,1,39,53531.70695977977,68164.26427944956,124921.22089529903
0,0,1,1,0,39,17199.516997840365,11190.202315774048,1148.7364073454046
1,0,1,0,0,30,17728.13723801954,24788.621921397527,28633.03491119858
1,0,0,0,1,46,29514.29336446151,26493.14638411443,33060.913095105934
0,0,1,0,1,30,26361.698710724828,10973.307536259374,36811.50963018732
1,0,1,1,0,42,10641.824602083952,14034.372499511986,44780.90431892182
1,0,1,1,1,49,11083.289998585587,8060.246352999844,5856.603623216328
0,0,1,1,1,31,0.0,0.0,4799.294078037425
0,0,1,1,1,45,22466.226790200228,31866.830140907077,28170.633938322248
0,0,1,0,1,35,15096.699419772438,27541.325481040098,32894.12360529701
0,0,1,0,0,27,19252.7398478779,6665.935773556268,17952.910338089736
0,0,1,0,0,52,39500.21449825571,23557.277338177722,37827.80242495023
1,0,0,0,1,26,25525.810823485524,25422.92862913169,42322.124812825576
0,0,1,0,1,49,34329.81317696106,32586.90632667108,41535.714746346544
0,1,1,0,0,26,24521.714165665348,4661.654319070549,17582.87533322748
0,0,1,0,0,37,23881.944806977248,21997.810068150346,20157.81378488484
1,0,1,0,1,29,24978.98893579059,27199.35702709209,37560.0354528521
0,0,0,0,0,40,21524.429158120736,29825.828757807285,24026.317745697517
0,0,1,1,0,40,14841.28884494965,4667.77137342935,3596.054088508121
0,0,1,0,1,27,2466.935003143968,12540.145753051873,20272.399367400816
1,0,0,1,1,25,24018.070878241455,25406.171309837766,36635.66187506729
0,0,1,0,0,41,0.0,4122.245441690768,0.0
1,0,1,1,0,36,0.0,0.0,779.5509925788829
0,0,1,0,1,45,27528.22390817587,31530.493247215472,28230.170454901236
0,1,0,0,0,16,15864.917120559569,0.0,33598.12980957346
0,0,1,1,1,48,15932.763141316134,4764.887620360294,22334.410898895614
1,0,0,0,0,29,18355.752547973498,26198.051872308686,22274.850492550577
0,0,1,1,1,51,23692.99817504811,20728.330966933587,35451.53158088217
1,0,1,1,0,23,4557.232827776395,7650.667036846237,6576.243987801132
0,0,1,0,1,40,40839.60092854939,30262.39113457885,26050.053790769358
0,0,1,1,1,33,15281.723764981305,14420.856791720513,28160.329634966252
0,0,1,0,0,24,14624.554366475713,6404.42252819727,500.7168942240678
0,0,0,1,0,16,24415.85293879945,19090.112142236056,10256.627772413853
0,0,1,0,0,23,48926.045845946326,49945.57348583607,42622.69995749537
0,0,1,0,0,42,18901.541639737723,19033.040850665733,30435.56121745251
0,0,1,0,0,43,29886.71219510645,27086.101288974307,34762.30852989596
1,0,1,1,1,35,1947.912476974454,3336.826374093307,8607.686084566727
0,0,1,1,0,51,19255.947314678833,17804.32475006529,23301.241052850964
0,0,1,0,0,36,10168.289618773148,22945.268565799408,23263.889090420726
0,0,1,0,0,35,33763.81151590539,38199.1138472771,40259.515268302755
1,0,1,0,0,30,0.0,3800.51786085375,2033.1144732351058
1,0,1,0,0,27,34415.130047462364,35122.865595557174,26025.59533271187
0,0,1,0,0,37,4355.631288614386,3932.3711666119198,32166.761320149784
0,0,1,1,1,50,23396.982373049694,13904.63274569723,12534.707852413305
1,0,0,0,0,27,233.08323099061818,7167.847097833543,4135.704536987361
1,0,0,0,0,25,9670.97147921039,4520.6266256101335,20000.728625917083
0,0,1,0,0,41,33455.79677157698,26346.665522321833,30109.78638049808
0,0,1,0,0,27,0.0,3286.116909900833,21518.005464607886
1,0,1,1,1,29,21918.866353535515,19452.382445940995,17240.46282611561
1,0,1,1,1,50,19972.698016761435,23020.590303977195,26839.191217722728
0,0,0,0,0,28,4574.704210924589,376.84879310281394,4723.899619992542
1,0,1,0,1,24,22527.409925649205,22026.94464059969,19503.793733863306
0,0,1,0,1,25,19499.138228769556,33975.566646930165,48325.33325544312
0,0,1,0,0,46,36237.6866006018,31408.771840953057,20934.076933461918
0,0,1,0,0,32,17379.591079413178,23846.237082682444,11854.029651614923
0,0,0,0,0,29,26775.094887792795,16868.164653211228,34207.035950058715
0,0,1,0,0,30,18265.390460123017,24349.980592724994,47065.88546094611
1,0,0,0,1,17,0.0,0.0,6775.012478586617
0,0,1,0,0,43,36457.688076764076,24987.360206249923,33242.79565189344
1,0,0,1,1,24,9908.09252703972,7223.098229638251,13701.940448756708
1,0,0,0,0,32,3957.0071873168527,7263.901171810096,6663.680562345675
0,0,1,0,0,32,0.0,5192.002486879606,12907.821672626395
0,0,1,0,1,32,19543.444828836586,15421.870677207684,21685.508076287508
0,0,0,0,0,34,14808.640792566126,17786.352717990296,0.0
0,0,1,0,1,29,27225.550079238976,34164.65901324892,36972.961166896006
0,0,1,1,0,50,4206.720773582121,9009.201942333942,26135.372993760415
0,0,1,0,0,47,22209.39221980705,32618.883730981055,31271.39406930861
0,0,1,0,0,33,12778.148932505868,15687.980141669355,2638.745369747896
0,0,1,1,0,60,28887.548500415054,21179.2587076113,10907.778595162712
0,0,1,1,1,51,15322.249696379045,23409.484140605186,17044.015558321043
0,0,1,0,1,30,40738.35991349332,53227.03407586081,50143.613364581695
0,0,1,0,0,44,15922.920418621816,21368.42289813496,13089.722731992522
0,0,0,0,0,36,13310.255744573751,10543.767360787378,9306.023574284844
0,0,0,0,0,16,8411.301153332417,3863.9711856285576,0.0
0,0,0,1,1,42,9251.706209242966,0.0,6025.882167692645
0,0,1,0,0,41,19735.126761067397,19601.944486253677,12198.892266016852
0,0,1,0,0,41,12210.123055663546,12126.198364497875,0.0
1,0,1,1,1,23,0.0,0.0,9116.20161709826
0,0,1,0,0,22,17578.58777728744,15414.838882003709,18976.02327468727
1,0,1,1,1,38,0.0,0.0,5413.209999529528
0,0,1,0,0,31,8174.954368859813,13134.714508882886,17177.606176980968
0,0,0,1,0,26,22877.230020632513,10432.011967316535,0.0
0,0,1,0,0,39,14553.102635883575,14254.930598467283,18138.29194573334
0,0,1,0,0,21,0.0,11534.666653552242,1458.9562187141964
1,0,1,0,0,47,18055.607164010387,16002.942413128792,14504.069537142836
0,0,1,0,0,39,43147.99693566765,38885.89421121885,51616.40395605097
1,0,1,1,0,36,17729.987383196327,13197.65371874439,8023.587068219847
0,0,1,0,0,25,27250.295156105014,20688.81478730564,30691.946623984746
1,0,1,0,0,32,12999.659868476974,8519.898319297026,13289.983306314261
0,0,1,1,0,48,47213.6188608471,37913.33045995523,47388.809833120395
0,0,1,0,0,28,10765.402301133521,18161.19703542691,19151.84138620823
0,0,0,0,0,19,44598.75105267727,48425.09904889788,41432.833466477714
0,0,1,0,0,40,26916.61370814609,21159.133569233545,17079.279062037946
0,0,1,1,0,52,5139.971618303922,0.0,0.0
0,0,0,0,0,28,26746.965614241308,30696.27833435828,25407.44532517896
1,0,1,0,1,35,14880.826320342727,18671.882878768964,21797.859077531702
0,0,1,0,0,20,22905.976856071717,20154.350293143667,38979.34746146597
0,0,1,0,0,60,55080.45936211996,61112.025491886205,56492.51112390215
0,1,0,0,1,27,5824.518031870744,0.0,5154.1130537857725
1,0,1,0,1,29,32752.613793350523,27368.921102347187,47396.196558874144
0,0,0,1,0,24,26815.596608487533,24230.89208924096,20817.682574887516
0,0,1,1,1,31,10454.029627422606,12793.860553436318,18257.063819279218
0,0,0,0,1,29,17950.643549784974,15106.604427757655,42286.76096693863
1,0,0,1,1,39,21806.45745628912,14959.997350027574,31670.24791168127
0,0,1,0,0,44,36789.35528815733,29165.26023865462,19233.304356014327
0,0,1,0,0,37,4650.412770548752,174.27881146556683,33212.71934590875
1,0,1,0,0,24,19752.864086906222,7310.11553187581,21951.081638122327
0,0,1,0,0,39,31662.983718055373,21755.367140507504,32961.53257700043
0,0,0,0,0,37,52156.24234258166,55147.368391274766,54730.79529135258
0,0,1,0,1,57,58718.171951769655,56017.578975949946,51456.56239345677
1,0,1,1,1,40,6753.238966683082,2884.430497249763,14438.428859742518
1,0,1,1,1,48,24301.049765480246,23224.359501923755,39647.141993139136
0,0,1,1,0,24,0.0,4480.4979072593815,1726.8343035522903
0,0,1,0,1,40,20521.377432303623,37364.12495206548,31428.19230067461
0,0,0,0,0,42,27554.06645047555,43290.45999028415,37478.92056982953
0,0,1,1,1,55,22101.09040658503,20097.549372522273,27235.39378669711
1,0,0,1,0,53,10719.315658105685,18135.052572932807,5329.82496633602
0,1,1,1,0,56,32444.405259411753,15059.047351138513,10718.036795568474
0,1,1,1,1,48,0.0,0.0,5500.447674998837
0,0,1,0,0,38,12393.829456169226,26780.065933885962,30016.411011939064
0,0,1,1,0,34,23561.32721294245,24004.610839498153,32697.82401552994
0,0,1,0,0,21,15959.84895240655,21938.713178280188,560.1695164355806
0,0,1,0,1,42,28742.983187645277,30100.07946811646,32158.375306096732
0,0,0,0,0,16,21910.676067704862,29601.456972928645,22446.795746469194
0,0,1,0,0,34,22433.914162838453,17789.907957137802,18040.56373430523
1,0,1,0,0,25,13883.630537331175,14273.129801984376,5248.4568979978285
0,0,1,0,0,36,0.0,22.425688797015027,0.0
1,0,1,1,0,30,19990.303398711614,23573.36638808981,15326.177695187396
0,0,1,0,1,29,9003.448265349583,24486.909641261314,45270.46096281556
1,0,1,0,1,38,12680.344771216762,9175.388553830397,5078.95577333467
0,0,1,0,1,20,23859.3374175147,27472.893931875285,22949.3962454255
0,1,0,0,1,48,0.0,0.0,5164.9523706315795
0,0,0,0,1,26,15262.283300850537,18060.090747560374,23777.269328917675
0,0,1,0,0,48,14344.93671073937,13273.474488812744,5828.786414005768
0,0,1,1,0,22,15695.899773819023,25052.845359153325,13475.577439174029
0,0,0,0,1,36,19779.392714353064,37926.22674495248,40415.31847974494
0,0,1,1,1,36,16634.907839623032,0.0,4928.839031380772
0,0,1,0,0,41,0.0,5167.720588756907,7719.0438389246665
1,0,1,1,1,27,396.1516072948216,7506.398706864207,17421.671045119016
0,1,1,1,0,28,21805.925814355265,25548.951092222233,18003.363929528325
0,0,1,1,1,49,19700.817642758855,8993.388723151696,4737.977891828045
0,0,0,0,0,17,19696.480088151944,25202.383809968767,10349.219836491844
0,0,0,0,0,17,12575.576893254252,17505.99482692773,6462.5794025783725
0,0,1,0,0,34,32062.95023748201,37299.764333189334,34063.32118447287
0,0,1,0,0,50,17831.290390319264,15956.743912857266,19979.301167171387
0,0,1,1,0,48,17348.65633519265,13389.150967149886,12591.067370399523
0,0,1,0,0,30,14097.61468019273,7097.808265889453,17610.115437872693
0,0,1,0,0,40,35874.77862800488,46940.72369776735,37130.82864738122
0,0,1,0,0,25,994.0456915086761,7947.602045852305,17267.15460565587
0,0,1,0,1,43,34116.636655348215,48249.56672922267,38471.24041924967
0,0,1,0,0,42,27160.24528407544,28085.009211420926,29353.33867764701
0,0,1,0,1,36,32981.00570925993,25301.45450694712,32930.50707701222
0,0,1,0,0,44,20540.075106164815,14686.74564775655,20620.162419723725
0,0,1,0,1,20,1672.27281688738,12626.482329476534,40870.744866378795
0,0,1,1,1,40,29437.74208205872,28644.46242958102,35365.06341996229
0,0,0,0,0,29,38848.03943982795,28925.297536995688,22986.50257497884
0,0,1,0,0,31,1876.8530561240404,1296.598039396671,7944.44123273611
1,0,0,0,0,21,26851.203603908674,18965.308944593526,30543.626390216312
0,0,1,0,0,31,15355.908738465323,11052.845722340993,29744.567077367486
0,0,1,1,1,38,4606.495298257258,3085.1637661381374,16964.66629553622
0,0,1,0,0,23,5066.63977664529,10318.512491194311,18023.22739868915
0,0,1,0,1,33,18153.811083671393,19911.181683263596,38513.31691488264
0,0,1,0,0,25,18671.1221330365,2075.21617165118,6990.937521212123
0,0,1,0,0,32,18597.827864630675,15823.887843245371,23244.523352626784
1,0,1,0,0,37,16890.76260718878,15242.36680669185,16712.962356396893
0,0,0,0,0,29,13137.897928134775,14008.88766738921,16067.30099221298
0,0,0,0,0,23,20329.317141441796,18266.653687421378,24696.97691989365
0,0,1,0,1,18,42037.52735201655,38807.86649793263,45829.1387438431
0,0,1,1,0,37,0.0,0.0,0.0
0,0,0,0,0,19,14028.241743942008,1622.6268003932491,838.4587079092926
1,0,1,1,1,39,14766.87444656422,21623.5401245419,5514.110414896105
0,0,0,0,0,26,22900.621329261943,13386.699382161642,40334.64761647226
0,0,1,0,0,39,37243.46525945645,31155.687402931882,42871.33254659601
0,0,1,0,1,23,15046.512572525997,26689.64874959851,20246.031294870863
0,0,0,0,0,28,44149.570368778164,41785.867869917965,70591.14825290783
1,0,1,0,1,30,18169.076029844833,22930.01812360787,27409.022423632305
1,0,1,1,1,61,22976.34295796885,14662.201395329948,17255.64071594516
0,0,1,1,0,29,1051.7574668800826,3482.4716414492286,23663.83113122625
0,0,1,0,0,29,45876.200150639175,35237.25077252362,36984.18144868428
0,0,1,0,0,28,17843.492389116625,40120.069762841886,34369.06799563605
0,0,0,1,1,33,28049.975545635323,18492.6512191487,32719.96109318247
0,0,1,0,0,41,6435.381776011527,4518.672059913788,0.0
0,0,1,0,1,34,41398.21550292566,21652.46819475723,49860.484374462205
1,0,1,1,1,32,11185.409222093946,12730.646494274752,15002.447821433263
1,0,1,1,0,49,2663.3362910222113,0.0,21555.29824685421
0,0,1,0,0,33,21946.012653987986,19764.727036861485,28812.183345591508
0,0,1,0,0,46,15994.38034629107,10052.95650781131,23444.992741818416
1,0,1,1,0,40,10667.90711463751,3833.6239995391825,14863.682933287724
0,0,1,0,0,38,42223.963913926964,41042.545105285084,30870.02629483228
1,0,1,0,0,30,17622.865242733442,17881.859360371087,37839.607282119076
0,0,1,0,0,36,27702.817907437005,21173.354914960673,24598.68609051958
0,0,1,0,1,43,20727.632604879975,26965.958140304625,21925.724649957177
0,0,1,1,1,25,25310.823521362243,22101.349185952262,34327.14710487203
0,0,0,0,0,32,33057.01658881146,32628.620149090093,2991.685941049949
1,0,1,1,0,20,0.0,3713.731069080586,6374.423104361145
0,0,1,0,1,30,13112.13737414572,21345.639261819106,15012.732491717747
0,0,1,0,0,37,8500.015013445362,0.0,16157.199063596432
0,0,1,0,0,42,9531.998348183895,8337.942143935648,10299.911254894418
1,0,1,0,0,24,6903.325937194069,13142.877680498235,6398.557380878225
0,0,1,0,1,33,34022.08123180831,26804.8233640031,19300.106978774274
1,0,1,1,1,30,14751.004039860232,9843.384810570757,23233.628470067597
0,0,0,0,0,22,29152.997423425903,36632.56902934848,41954.86199710147
0,0,1,1,1,28,28212.940535174283,29244.015877868766,33475.60283824532
0,0,0,1,1,22,16697.089877802075,22718.574462089957,42686.98239632761
1,0,0,0,1,33,25005.10351175825,28950.891065722506,34685.08763199781
0,0,1,0,1,47,28805.96703080746,25470.088767378496,41738.136667094615
1,0,1,1,1,31,10680.528366918374,10917.975153616526,24134.594163793437
0,0,0,0,0,34,3249.9219641537347,0.0,11526.931089031605
1,0,1,1,1,37,21534.77071893673,21339.283659663146,21284.423395965467
0,0,1,0,0,32,22677.634964128552,10562.408669374574,24445.32065639157
0,0,1,1,1,34,7752.590675359756,13593.429725032282,25826.26164345581
0,0,1,0,0,26,17333.024561918028,13702.164157639745,23159.34971224799
1,0,0,1,1,39,0.0,0.0,14850.203233442284
0,0,1,1,1,57,4069.5482761074672,11797.693777542643,5533.412249224207
0,0,1,0,0,49,40458.42452008976,47057.00842251093,65281.47416187261
0,0,1,0,0,24,22092.09904484122,11469.145034707486,15761.16999907088
1,0,1,1,1,34,11211.824860362907,8931.881297932145,5295.851569500481
0,0,1,0,0,38,20348.727606493012,10188.040407571401,26867.500879717216
0,0,1,0,0,27,1068.6735195812144,0.0,14365.137386185195
0,0,1,1,1,35,17920.553442900695,8902.07294660039,4720.864523017104
1,0,1,1,1,30,19263.1295128417,10080.12047412468,8438.603733043892
0,0,1,0,1,38,30735.357440354826,36822.53694112379,44435.227513274156
0,0,1,0,0,31,13776.306582893845,12137.444483597425,53.617857338475005
0,0,1,1,0,42,35954.650139990015,15119.66618845839,15785.586363085016
0,0,1,1,1,45,33241.82619313571,37955.84452751862,33488.44445933285
1,0,0,1,1,35,6589.21085571629,10906.918280163563,18276.48794861747
0,0,1,0,1,38,28673.299541330867,37499.835733719374,37539.12455502754
0,0,0,0,0,45,0.0,0.0,22264.300316946068
0,0,1,1,0,39,638.0843928134382,0.0,1680.9547186458185
0,0,1,1,0,44,17268.005697339388,11397.508065764516,21169.60138568667
0,0,1,1,1,47,12520.797367094157,15505.763844515097,11252.97086279103
0,0,1,0,0,52,68439.31135947385,56109.07820553407,61532.61208915779
1,0,1,0,0,40,13383.357656978904,15395.1815691056,5485.206907900223
0,0,1,0,0,35,13205.97436297805,10862.336467445304,34523.91746555705
0,0,0,0,1,17,14793.829215956388,20156.72345396852,29681.5905475231
1,0,1,1,1,47,8948.720485395119,4070.3205069366404,5246.376225922445
1,0,1,1,0,30,3515.2361443872633,3219.8458839005143,0.0
0,0,1,1,1,31,12663.480636633098,9121.412061536248,9131.518146943028
0,0,0,0,0,17,10631.079279338934,13341.025589965502,17966.19305769376
0,0,0,0,0,39,26118.470685771696,19987.903159345984,16030.949459133892
1,0,1,1,1,45,23182.17931457061,20446.542113030388,27531.5888455869
1,0,1,1,1,25,20226.4043969369,17740.72470788521,13113.750272552628
0,0,1,0,0,38,22510.603348579618,407.42436375582474,16724.36304382298
0,0,0,0,1,45,26123.44570564617,22572.893497769048,29354.547229052547
0,0,1,0,0,33,10723.279059538936,0.0,2297.8412389810037
0,0,1,0,1,34,49378.03119027071,38588.897033565976,59126.75273445638
1,0,1,1,1,38,8844.975213285574,4023.047833795261,5760.599914675705
0,0,1,1,1,51,19407.125015214275,21556.836066875603,29254.581914261416
0,0,1,0,0,32,16795.9951295425,9986.670775277342,16879.792480870525
1,0,1,1,1,40,5055.5720850490725,7251.269300555052,5745.540674698429
0,0,1,0,1,38,31815.316646746294,26349.894707743344,39982.55896661145
0,0,1,0,0,32,0.0,0.0,0.0
0,0,1,0,1,42,11760.230146293765,25439.171001490613,4821.785354663643
0,1,1,0,0,42,57688.7616164067,47347.53831892206,31200.411214626696
0,0,1,0,0,33,845.5497256206545,124.03275799886978,14622.090686950709
0,0,1,0,1,42,49741.2515322352,49071.842300980425,61824.289983561575
1,0,1,0,1,27,20690.49349258557,21121.139953152546,23228.764963446767
0,0,1,0,0,39,12392.18189264878,14244.213735562234,6512.566937058255
1,0,1,1,1,35,12164.706411793173,11489.429126430034,23966.511151234386
0,0,1,0,0,38,38932.44447754268,40931.13724985649,36958.68095659546
1,0,0,0,1,23,13675.130714247165,18798.790067801187,36224.7920422193
0,0,1,0,0,47,15969.229966880532,18718.933861227157,37862.67819744697
1,0,1,0,1,40,22770.393127458963,11267.469146470266,29831.371260819258
0,0,1,0,0,36,3106.637672623019,9459.274457895815,17162.669774845537
0,0,1,1,0,52,0.0,0.0,23105.55723975494
0,1,1,1,1,27,6962.912140425862,517.7197895949539,21406.283950131186
0,0,1,1,1,33,19614.801236840685,34563.20292552836,42190.705600335015
0,0,1,0,1,33,46999.417383589775,41515.86401121425,50985.19929705929
0,0,1,0,1,25,40931.57068113264,38410.9365929577,48901.37160706299
0,0,1,1,1,43,10075.161830234269,8571.45711515578,6171.315905719923
1,0,1,1,1,34,20911.10413402835,25169.031790804354,28445.35750426685
1,0,1,1,0,30,13588.199169912452,13384.925671932126,15453.945296231212
1,0,0,1,0,22,0.0,0.0,0.0
0,1,1,1,1,30,18655.619301215702,10653.81949282344,13516.664189280167
0,0,0,0,0,23,31192.98948387356,21556.02378299476,17454.249407455358
1,0,1,0,1,37,11643.937521918935,11693.609664910486,25536.424509481792
1,0,1,1,1,25,15454.508014735007,7099.883532162214,6327.600290248554
0,0,1,0,0,29,20301.78260169812,10625.678199691916,4888.971597844204
0,0,1,0,0,39,26051.75784930527,29677.943898378122,22199.17841671109
0,0,1,0,0,33,0.0,0.0,716.882629897249
0,0,1,0,0,43,24607.189402994838,26101.96963074861,13620.302397334268
1,0,1,1,1,38,4407.8214079258305,1059.4661943573956,20523.147562054677
1,0,1,1,1,52,25136.849025223964,25757.759284094107,29663.801732398893
0,0,1,0,0,19,0.0,0.0,207.33453104560613
1,0,0,1,1,56,15958.646796562263,15141.946382266928,27010.262491911948
0,0,1,0,0,52,40831.08751727456,35038.952175867285,28456.98021949632
0,1,1,0,1,34,25772.539413594328,20853.12415256327,34064.96703719672
0,0,1,0,1,33,11319.712405852213,14994.560819901257,33804.54934160211
1,0,1,0,0,30,471.2529420871506,3805.7128533616997,16738.357566511113
0,0,1,0,0,31,28399.09267519955,23206.180644486038,23435.941785423456
0,0,1,0,1,34,0.0,0.0,9978.658562975063
1,0,1,1,1,55,35806.552148822375,25209.18225024602,43127.02107724734
0,0,1,0,0,36,36629.219582520156,32133.58728650889,25873.526344266014
0,0,1,1,0,38,11489.957603425904,10950.9716221759,3341.455197063784
0,0,1,0,0,43,37745.555043784625,27131.125223621995,28162.786629748516
0,0,1,0,1,22,23552.02378666073,30661.02225532335,35053.22102253438
1,0,0,0,0,21,16798.191089068037,12092.067651118636,27195.195037003396
0,0,1,0,0,44,32965.56560384591,38141.3039779737,27164.024775661725
0,0,1,0,0,32,26623.096188538824,17266.025502972672,25597.437184356826
0,0,1,0,1,31,40152.78679788393,45498.858748929866,57440.97151263115
1,0,1,1,1,34,7245.808409052703,0.0,7869.802103892649
0,0,1,0,0,61,62762.640730092695,63825.43484493617,50644.96023489683
0,0,1,1,1,41,0.0,0.0,4916.17189589241
0,0,0,1,1,23,15182.903029678451,21500.817685808113,41499.96295971013
0,1,1,1,0,55,10378.795736795744,4124.380484361736,0.0
1,0,0,0,1,21,31479.68207483159,18867.79784383475,33291.4453568499
0,0,1,1,0,42,28896.59794749635,22700.15257166998,29386.694038293535
