black,hispanic,married,nodegree,treat,age,education,re74,re75,re78
1,0,1,1,1,45,8,0.0,0.0,8545.675940459932
1,0,1,1,1,23,8,0.0,0.0,5462.965213702852
0,0,0,1,1,18,10,4198.978568573711,3530.1838216323613,8879.779942335259
1,0,1,1,1,25,12,0.0,2048.553530690696,5976.087903295094
1,0,0,1,1,16,10,0.0,0.0,11871.012072370962
1,0,1,0,0,25,11,11331.364702994972,4887.699635258758,3482.166551602204
1,0,1,1,1,30,8,4729.3652533572495,1128.8065306139808,5109.595707562111
1,0,0,1,1,33,10,3274.6488615957214,2299.9997374896734,7401.546354395277
1,0,1,1,1,32,8,0.0,988.9247423870493,14412.837407618219
1,0,1,1,1,29,10,4057.710013461782,0.0,9895.56368301887
1,0,1,1,1,19,11,4232.387436093168,0.0,17953.670587803834
1,0,0,0,0,32,12,9685.70019972021,1074.7279284245515,11135.976701982245
1,0,0,1,1,22,9,1971.5716892514515,0.0,15878.260069075022
1,0,0,1,0,27,9,0.0,780.5021280958357,292.7599132352757
0,1,1,1,0,27,9,1289.419106219571,1727.923819494781,2234.8137596312167
1,0,0,1,1,24,10,4537.116464212265,4739.38406980724,9545.39383331799
1,0,1,0,1,36,12,18075.747738176855,4251.498775743535,13281.018878097473
1,0,1,0,0,33,13,957.0976185106915,0.0,5976.3009629237185
1,0,0,1,0,38,8,3166.3856607291946,4934.669804326983,0.0
1,0,1,1,1,31,8,5064.2154561374045,1027.506153153758,4446.189498306535
1,0,1,1,1,25,10,0.0,1682.736348247457,12697.67765169766
1,0,1,1,1,35,8,0.0,0.0,20359.355633787818
1,0,1,1,1,18,9,11075.733713859328,3230.9092064222295,9324.432443271551
1,0,1,1,0,22,10,0.0,0.0,7839.199138388491
1,0,1,1,1,42,11,2011.6632933370065,2388.4903646734283,6065.845757122882
1,0,1,0,1,29,12,6578.74446692522,2866.482471194284,15374.97303285728
1,0,0,1,1,24,10,1613.3822876850932,0.0,5645.822380170985
1,0,1,1,1,23,10,0.0,928.9718212009507,10063.936996635908
1,0,0,1,1,21,10,13568.835934608778,5954.608924615656,14329.031617770062
1,0,0,1,1,27,11,7977.62497708704,5103.791746348668,13232.4722550041
1,0,0,1,1,17,12,0.0,0.0,9827.744765436662
1,0,1,1,0,31,10,8619.989513983908,4106.189324459057,8540.908953844844
1,0,1,0,0,34,12,6257.860601382026,2360.512507616909,7471.967896813893
1,0,0,1,1,29,11,6346.664187799348,3130.221545400205,4789.908749426717
1,0,1,1,0,29,10,12173.972455899955,897.2130671029166,0.0
0,1,1,1,0,28,9,4107.125639012996,3565.723411077507,8012.807810800412
1,0,1,1,1,27,9,449.89715048486664,0.0,8040.991519060015
0,0,1,0,0,29,12,0.0,69.45372866207117,8080.807950253833
1,0,1,1,1,33,10,0.0,0.0,5450.071712644352
1,0,1,0,1,26,13,3550.303236869256,388.42283590293107,11278.863539887876
1,0,1,1,1,28,11,0.0,0.0,13193.375625859173
1,0,0,1,1,25,10,6620.244901844549,1348.4091288542902,6113.354010001733
1,0,0,1,1,25,10,4679.335454231221,2292.070405121047,7850.544042886531
1,0,0,1,0,18,10,0.0,813.0031794171384,11136.268011911761
1,0,1,1,1,26,9,0.0,381.4875736482762,5793.985164724834
1,0,1,1,1,32,10,754.7129421038601,1645.5223581125229,8195.344149514784
1,0,0,1,0,16,10,1431.381883064876,0.0,5076.397208000495
0,1,1,1,1,29,11,5918.626273629584,4021.385675859607,11645.421719343518
1,0,1,1,1,26,10,4203.4776014151375,4409.255186613285,9797.648128478011
0,1,1,1,0,23,6,1053.046195910346,326.2905516560454,4569.213796740975
1,0,1,1,1,24,11,5064.562153304795,2696.637036043924,9562.90769761501
1,0,1,1,1,29,11,0.0,0.0,5306.291968260431
1,0,0,0,0,28,12,3172.0406604703517,861.1987335095757,2962.3752441440847
1,0,1,1,1,32,11,7895.179946458262,270.7229702706687,8729.562900688845
1,0,1,1,0,22,9,0.0,0.0,0.0
1,0,1,1,1,36,10,4305.0292109216825,3626.4470615902546,15685.331251985202
1,0,0,1,1,19,10,5092.140974190869,3636.4208420479476,14193.464972003469
0,0,0,1,0,24,11,17995.517274227153,14762.39107694795,3655.4669459798624
0,0,1,1,1,19,9,6296.721142038478,5648.354069210375,13103.322523565883
0,0,1,1,0,20,7,1468.0266427738711,364.91271531317216,8481.723274364902
1,0,0,1,0,38,10,7831.091925531757,0.0,11432.166301286528
0,1,0,0,0,30,12,1239.9089640646607,1941.8052522525081,6809.618755904059
1,0,1,1,1,19,10,2453.047652464883,5358.973007600137,13914.474454493693
1,0,1,1,1,22,11,1094.5328711396755,3502.8794914234704,5337.869742617107
1,0,1,1,1,31,8,2467.697452147876,328.6910236510213,14231.861355901137
1,0,1,1,1,27,9,6226.922195175653,3106.32125918989,15543.805004792583
1,0,0,1,1,17,8,0.0,0.0,7920.636996725642
0,0,0,1,1,20,9,532.1869359996508,4049.647881547441,10071.530413590244
0,1,1,1,1,23,11,2592.8398040311376,0.0,5730.305316773397
0,0,0,1,1,22,10,1270.144564706815,0.0,14632.886551852287
1,0,1,1,0,41,11,0.0,1006.2339717165382,1087.1139276564272
0,0,1,0,0,27,12,2113.6841882820986,84.71706107082306,0.0
1,0,1,1,1,22,10,3075.6471098619236,2524.486407078406,9972.866498435047
1,0,1,1,1,25,8,0.0,0.0,11580.666742164
0,0,1,1,0,20,11,19943.420688518323,12885.15285689218,3918.3131011722753
1,0,1,1,0,22,10,0.0,448.5827554134311,2474.053379890981
1,0,0,0,1,19,12,3266.143280217968,1574.9412516573498,13587.592369594684
1,0,0,1,0,20,8,2448.1452751467677,0.0,1472.1513370471835
0,0,1,0,0,24,12,240.27457044328173,0.0,7900.470733601342
0,0,1,0,1,26,12,0.0,290.48342190556014,27606.420980566843
1,0,1,1,1,33,9,7209.134584005907,4017.378633714631,10784.87679193246
1,0,1,1,1,25,10,482.8097361185414,1929.6256575543407,5365.430920592354
1,0,1,1,1,36,11,0.0,0.0,4645.095295233897
1,0,1,1,1,21,12,0.0,506.0034832723634,12995.542180212202
1,0,1,1,1,34,11,645.529319618628,4538.433584708737,14983.734975845427
1,0,1,1,0,24,9,0.0,0.0,3292.4963692164006
1,0,1,0,0,23,13,0.0,0.0,0.0
0,1,0,1,1,16,7,1358.754646548277,5720.538453237895,20410.227355168492
1,0,0,1,1,23,10,0.0,65.05055902550453,5226.3376833410475
1,0,0,1,1,17,9,0.0,0.0,14126.4982940518
1,0,1,1,1,34,10,2163.442381424298,5752.00813163217,9679.820899761293
1,0,1,0,0,31,12,0.0,458.463920914219,6241.777570833394
1,0,0,1,0,24,11,2437.4195169653585,3486.33254082964,1405.606325502738
1,0,0,1,0,18,11,1057.1437392952716,2443.6432393007844,1205.5089971208458
1,0,0,0,0,25,13,7371.094438852009,1588.2389548659485,7754.108384733332
0,1,1,1,1,27,9,3809.603992479454,2872.1597746832767,15692.268957810675
1,0,1,1,1,31,8,1767.0725002552197,0.0,5168.3839189545
1,0,0,1,1,33,11,7996.646145996738,563.8173856233985,19320.187029966342
1,0,1,0,0,30,12,0.0,0.0,8680.482198857842
1,0,0,1,1,17,12,0.0,0.0,3972.157507598744
1,0,1,0,1,24,12,0.0,0.0,9353.093854692
1,0,1,0,1,35,12,8472.871407602706,1687.5141653364492,18569.364951738768
1,0,1,1,1,26,10,0.0,1935.5771245565402,13634.026337215015
1,0,0,1,1,26,10,1910.133959430531,1349.360380142892,5762.041233651184
1,0,1,1,1,30,8,0.0,0.0,6498.634484954732
1,0,1,1,1,29,9,984.0617203961904,0.0,5110.519859073414
1,0,0,1,1,26,9,4027.554351774561,393.6441968262036,9719.867285124516
1,0,1,0,1,33,12,4422.906680252552,1325.5530440125005,16999.448290973785
0,1,1,1,1,17,9,4232.923932824885,7756.272542741433,21608.490832750926
1,0,1,1,1,21,11,0.0,1105.6576616851505,10261.719074196026
0,0,1,1,1,22,10,1850.0749249760051,3864.386817485946,12233.553760669753
1,0,1,1,1,20,6,2770.0897079417095,1608.5054142734275,12601.998170409614
1,0,1,1,1,29,10,5598.021788874931,5127.903201980249,12862.199901226177
0,0,0,1,1,18,10,13081.18563272776,0.0,8945.325442627873
0,0,0,1,0,19,10,3866.086149132376,3652.6108194349163,2493.164863204896
0,0,0,1,0,18,8,0.0,0.0,7341.287006249089
1,0,0,1,1,32,10,2605.108835511922,4353.5652677162225,7608.975472986211
0,1,0,1,0,24,11,1607.5053620619592,1710.6376776070176,3114.90601206538
1,0,1,0,0,22,12,3433.557040441628,566.2229698643598,4976.7790472198885
1,0,1,0,1,29,12,0.0,0.0,12614.887408327306
1,0,1,1,1,25,10,0.0,0.0,4689.741461999426
1,0,1,1,1,34,9,10647.378038231811,6261.046515810503,14169.57849845006
1,0,1,1,0,23,9,0.0,0.0,8246.378480437126
1,0,1,1,1,21,10,0.0,524.9297704707963,6719.957790716924
1,0,1,1,0,23,9,8978.381439641602,3336.4023996099104,10096.358483131957
1,0,1,1,1,25,10,0.0,90.10619752797993,5456.7166729941355
1,0,1,1,1,29,11,8723.200595073646,2689.2835879921754,12865.57268837083
1,0,0,0,1,28,12,0.0,0.0,5197.642052573579
1,0,1,1,0,31,11,0.0,0.0,0.0
1,0,0,1,1,18,9,8343.50247517482,4761.817969992381,9472.061954842087
1,0,1,1,1,31,10,9797.380640421092,3711.4456132808796,16281.224504677035
1,0,1,1,1,22,9,4505.5253584500515,3066.1488554523357,10985.376672375261
0,1,1,0,0,36,12,0.0,0.0,6584.894444542623
1,0,1,1,1,33,10,7954.738905300189,599.1481761948396,11397.292675660228
1,0,1,1,1,25,11,0.0,762.449470260068,8228.26487183117
0,0,1,1,1,25,9,0.0,0.0,14616.95899175553
0,0,1,0,0,27,12,1213.0138883936024,496.24346562711264,11902.207097782
0,1,1,1,0,20,7,1088.6453308575649,5686.836038469332,13625.035044984754
1,0,1,1,1,30,10,10007.562081200926,4494.253734268568,9627.05871773006
0,1,1,1,0,22,5,0.0,0.0,5345.743730908835
1,0,1,1,0,31,10,5032.839632718922,1800.3951369868491,5929.416594447221
1,0,1,0,1,33,12,2269.5063854786417,361.5692096621507,11270.373386671645
0,0,0,1,1,17,8,8476.053911249839,7384.703204570989,10726.688176100233
1,0,1,1,0,29,8,978.5719324650245,2714.8622769211215,5226.691522709232
1,0,1,1,1,28,10,9141.316301215937,7508.279367803173,13757.68226099883
1,0,1,1,1,32,8,12947.725461095491,7635.427480929015,8145.496015587513
0,1,0,1,1,22,8,0.0,0.0,7030.681393810275
1,0,0,0,0,19,12,9231.141219763322,3502.7283674438595,0.0
1,0,1,1,0,20,9,0.0,0.0,6633.66349883228
1,0,1,1,1,21,8,0.0,0.0,18176.91134804793
1,0,1,1,1,26,10,1707.7562725961695,0.0,5294.75118812134
1,0,1,1,1,27,10,4054.526146054975,3381.247062558173,4301.541247294018
1,0,0,1,1,20,10,0.0,0.0,7019.269659926071
1,0,1,1,0,19,9,1156.6867663891387,4684.663305575711,5118.095676844541
1,0,1,1,1,18,9,4251.127140304951,2292.3489296265598,6113.6992705791745
1,0,1,0,1,24,12,0.0,0.0,4820.231765185629
1,0,0,1,1,17,10,10660.986720387747,6759.794586192627,4773.535432689269
0,1,1,1,1,32,9,4087.9302919479887,3503.131093293983,10990.342827756227
1,0,1,1,1,27,10,0.0,2747.272436982731,7319.629822141757
1,0,1,1,0,42,11,3618.4311288659815,0.0,9094.28752496956
0,1,1,1,1,22,9,1614.2462562836436,1302.1330757425844,21264.11486323329
0,0,0,0,1,23,12,1026.3674271952325,373.43128197686565,23138.529973345838
0,0,0,1,0,22,9,17564.997957171945,6648.908782936085,8463.48334760734
1,0,0,1,1,22,9,0.0,0.0,5528.124111647021
1,0,1,1,1,19,12,0.0,0.0,4667.035410727145
1,0,1,1,1,20,10,14725.097621949342,5276.563949113169,12108.438654720994
1,0,0,0,0,22,12,5001.410876180324,3054.1271563133623,6143.659330673163
1,0,0,1,1,16,8,6165.193220877148,4166.477001716497,14104.858356549417
1,0,1,0,1,22,12,4241.992378641853,3312.1811192773157,5437.168069177875
1,0,1,1,1,18,12,0.0,0.0,4506.899770945964
1,0,1,1,1,30,9,3044.696860923733,726.8183868234407,7745.197717231016
1,0,1,1,1,35,9,0.0,0.0,11420.966014258787
1,0,1,1,1,29,10,7589.996080295118,2352.728426397448,6683.157132785849
1,0,1,1,1,29,12,2222.0357667810817,1286.6877161233065,6558.55876084915
1,0,1,0,0,33,12,7566.121783500879,2984.5087658074026,8995.800516889853
1,0,1,1,0,20,10,1833.1634009223064,2776.184995578178,12152.630625266558
0,0,1,1,0,25,9,2080.5746645879294,0.0,10198.125036353937
1,0,1,1,1,28,7,0.0,0.0,9140.344903162408
1,0,1,1,1,33,10,8955.746690349157,5115.08381956681,17475.387122526354
0,1,1,1,1,23,9,2587.0955342532015,832.8090664080665,17636.05993010186
1,0,1,0,1,34,12,8425.833375341816,883.9818692210985,11796.747438102611
0,1,1,1,1,27,11,600.2104801103479,0.0,11460.704477344247
1,0,1,0,1,29,12,0.0,0.0,4463.1161947622095
1,0,0,0,1,34,11,12579.913409747265,1222.1947521094462,13032.359034557827
0,0,1,1,0,23,9,0.0,1108.0381362317548,9546.434209644081
1,0,1,1,1,23,10,1672.8837328709246,2628.096153210447,10997.698800052944
1,0,1,1,1,27,8,8321.46953799396,3130.200745498776,4815.47261127382
1,0,1,1,1,22,10,1383.3893213813672,3208.3961846549464,11913.764456580233
1,0,1,1,0,24,9,0.0,0.0,10352.69211700703
1,0,1,1,1,21,10,6986.540466258845,0.0,5225.159055010743
1,0,1,1,0,37,10,10348.750607279944,7807.184924138806,6792.08209427492
1,0,0,1,1,24,11,1692.97625343848,1433.03171305964,5302.862877340973
1,0,0,1,1,23,9,9519.81117744622,3620.0512921535665,16175.425013486903
1,0,1,1,1,20,9,6437.08278018919,3286.1057845280316,18721.86159280295
1,0,0,1,1,23,7,4489.415619773557,1572.9011897498885,5779.501054934433
1,0,1,1,0,19,8,6278.343411355362,1682.2356014584361,5303.891559137406
0,0,0,1,1,20,9,0.0,0.0,11531.617288978385
1,0,0,1,1,19,10,2143.6502053567424,759.0689326764148,4951.762655011688
1,0,1,1,1,18,11,4480.314781068477,2835.6365602765736,4620.396743187419
1,0,1,0,0,26,13,11345.03844193246,4153.318177674004,9669.42243657936
1,0,1,1,1,38,10,0.0,968.4436927625592,4322.292654116281
1,0,1,1,1,19,10,5185.980069955951,1536.2287298017657,4209.424305749452
1,0,1,1,1,34,9,12404.536467081467,5012.53316813236,4709.445249197542
1,0,0,1,1,16,12,46.77603200928479,378.58942864603307,10978.834401226604
1,0,1,1,1,24,9,0.0,0.0,13194.658738823127
1,0,1,1,1,25,8,1975.8419374706746,0.0,7051.929511080404
0,0,1,1,1,24,9,0.0,417.0068323274136,16178.913881943441
1,0,1,1,1,20,11,0.0,0.0,4298.535624976159
1,0,1,1,1,23,10,0.0,0.0,22276.943194099098
1,0,1,1,1,31,10,10698.779158116224,5708.403579150953,9612.387556061736
1,0,1,1,1,28,11,3893.846296770184,4701.516920537204,14808.446318468745
0,1,1,1,0,21,10,3148.6143734425495,1569.7702169102258,4095.760471833722
1,0,1,0,1,30,11,5428.7450980655185,3626.160003297853,4824.611229271543
1,0,1,0,0,30,12,10806.850847558422,2046.0929500340214,5220.31989355726
1,0,0,1,0,20,10,5018.476461182858,1067.1041098908051,7861.755948499913
1,0,1,1,1,23,11,4533.4954362137105,1611.5118323023316,11841.598910670678
1,0,1,1,1,35,10,4711.566957209857,6316.056593449243,12907.500263112262
0,0,1,0,0,29,12,0.0,0.0,0.0
1,0,0,1,1,22,10,2294.5445020707502,3523.1210075175572,9300.097852275248
1,0,1,0,1,25,12,0.0,0.0,18145.832371676923
0,1,1,1,0,18,11,3236.5097941096956,9672.08953515669,17137.507351808712
1,0,1,0,0,27,12,6249.941798885626,3444.9548089768587,1069.5277147933434
1,0,0,1,0,28,9,2866.3612325839385,3223.376900998561,1895.4146330210879
1,0,1,0,1,43,12,8425.246486046522,1882.3449681077434,12485.13941033405
1,0,0,1,1,19,10,7505.449184913951,7269.032142131452,15479.319778299156
1,0,0,1,1,28,10,0.0,0.0,13682.94188754151
1,0,1,1,1,36,8,0.0,0.0,15946.776169021065
0,1,1,1,1,26,11,4469.22121824066,5543.062127256369,12854.323389931193
1,0,1,0,1,24,12,0.0,0.0,13621.478352687025
1,0,1,1,1,46,11,0.0,3087.0756577899183,13610.919679028902
1,0,1,0,0,34,13,0.0,0.0,14587.368880465736
1,0,1,1,1,33,11,529.9373186930932,2078.482016798724,9394.713512565013
1,0,0,1,0,26,10,0.0,2732.847324991273,0.0
1,0,1,1,1,31,8,9156.56376858084,2451.20083959944,6226.546884953302
1,0,1,1,1,32,9,0.0,0.0,12361.473475959141
0,1,0,1,1,27,10,2900.188766262329,1996.1748390990742,7259.963459951887
1,0,1,1,1,21,9,0.0,1735.0008382586875,12853.26384705568
1,0,1,0,1,33,12,6339.076447566687,1414.158424614159,14203.468247911169
1,0,1,1,0,26,9,5787.849647388892,3848.9651774495665,2387.705939357167
1,0,1,1,0,23,11,9156.067820832346,0.0,0.0
0,0,1,0,0,29,11,0.0,182.22297947646643,8822.677265959186
1,0,1,1,1,25,10,0.0,116.04659157674337,4840.439800333562
1,0,0,1,1,18,11,10502.030231670364,3842.4138343133623,9379.710367536769
1,0,1,0,0,31,13,0.0,0.0,0.0
1,0,1,1,1,21,8,7296.526091057853,0.0,14233.861567760105
1,0,1,1,0,29,8,3892.8478199182177,10.184996048299581,4945.564506408106
1,0,0,0,1,24,12,0.0,422.26493259881045,4498.480107701586
1,0,1,0,1,28,12,0.0,0.0,4337.742554636006
1,0,1,1,1,26,10,6078.8330988304115,3373.283106553593,7856.569916192824
1,0,1,1,1,32,7,3733.7538377875376,0.0,6015.078004200786
1,0,1,1,1,34,8,0.0,93.72791725383559,12102.598015711315
1,0,1,0,1,29,13,5305.23485793836,2473.824411770343,6007.280397064696
1,0,1,0,0,26,12,7316.905353223772,240.86110891559838,6548.26813309594
1,0,1,1,1,35,8,11894.247128698826,3533.7011781621286,12163.714263361107
0,1,1,0,0,28,12,2605.7150515296275,4080.776437321616,6891.461616373574
1,0,0,1,1,16,7,0.0,0.0,19814.51907520455
1,0,1,1,1,23,10,1026.181100601598,1972.3053391173544,4972.399847381094
1,0,0,1,1,23,10,2300.9149913437363,1882.742548354871,4732.457748798175
0,1,0,1,0,17,6,0.0,0.0,4375.263888848878
1,0,1,1,1,29,10,102.94727102149727,0.0,5013.271107319264
1,0,1,1,1,25,10,2478.386856387356,2017.0262760945009,8445.578189009022
1,0,1,1,1,39,6,704.3311849148329,1366.8169426936784,5720.031356057956
1,0,0,0,0,22,12,7074.565058764267,2170.6775350065354,4180.075485499272
1,0,1,1,1,30,10,0.0,0.0,15920.241028263683
1,0,1,1,1,20,10,4617.498946679598,4074.349389668139,8517.680054850005
1,0,1,1,1,37,10,0.0,0.0,5193.048977638219
1,0,1,1,0,35,9,13282.641239866316,3852.786641655659,0.0
1,0,1,1,1,25,8,1082.3830686526853,1713.0027507684329,12256.886135684981
1,0,0,1,1,21,9,8484.109784064674,5638.147265088278,5957.348538810467
1,0,1,0,0,25,12,5204.897175732327,1966.8714976696165,4456.42942497842
1,0,1,1,1,43,11,1576.104608790633,2336.091521038542,4539.552930801163
1,0,0,1,1,23,9,881.3900561974931,1791.116655227745,5790.552256568214
1,0,1,1,0,32,10,1782.371342593965,0.0,1107.7223021370996
0,1,1,1,0,24,8,0.0,0.0,3147.046299886665
0,0,1,1,0,25,8,10149.778654657759,6140.442344320683,9061.857403548911
1,0,0,0,1,21,12,7920.214708393878,2743.1083964427394,7672.372530040346
1,0,0,1,0,24,11,5254.735299853352,5170.449152791214,0.0
1,0,1,1,1,34,11,406.62363459797643,1428.4768346183125,4843.009107306272
0,0,1,1,0,21,11,21795.107454734934,15744.692324046366,7137.032151748587
0,1,1,1,1,28,10,0.0,0.0,5476.942842465114
1,0,1,0,0,23,12,547.9483907907518,1379.319517516235,7535.64924800384
1,0,0,0,0,19,13,0.0,1641.645456273356,0.0
0,1,1,1,1,18,11,1543.3269179400538,1498.8948070463075,18857.93487381578
1,0,1,0,0,27,12,1996.2802878817206,2674.6548108577103,1173.2449597606324
1,0,0,1,0,21,10,0.0,1683.5619561780309,5207.114227160053
1,0,1,1,1,28,9,12083.016922263942,5882.020129729161,15898.558869819368
1,0,1,1,1,18,9,6350.324641037305,0.0,16204.083469946945
1,0,0,1,1,19,9,0.0,3586.053079944081,5687.436268550164
1,0,1,0,0,32,13,60.62785960315841,0.0,13360.360439479116
1,0,1,1,1,24,10,978.2553342420065,2315.9534384196677,16330.5027820076
1,0,0,1,1,24,9,1307.9516618351224,328.1130808586578,13686.258435664346
0,1,1,1,1,30,8,0.0,0.0,6268.359440366419
1,0,1,1,1,30,7,4789.4970167326555,2767.048345571975,4417.537727927688
0,1,1,1,1,23,8,1923.07502597954,3927.249351351327,16943.065229215827
1,0,0,1,1,31,11,1480.714317644221,3978.815433360647,13845.401588816105
1,0,1,1,0,26,8,5744.7659416362385,0.0,0.0
1,0,1,1,1,25,9,3001.9312766346784,474.8018770007104,13314.690533816989
0,0,1,0,1,28,12,587.5875352749491,207.76837368914164,11115.965857788742
1,0,1,1,1,36,10,4855.640906662035,1644.2916371087958,14011.267446399772
1,0,1,1,1,19,8,10702.68895586692,3836.567991163082,4645.503447028488
0,1,1,1,1,27,7,0.0,0.0,9562.580583644702
1,0,1,1,0,29,8,12139.26151798874,7572.941852216056,0.0
1,0,1,1,1,24,8,0.0,939.3834637673486,12019.077728279632
1,0,1,1,0,23,10,6469.149300415093,909.8850634397417,7133.51087654747
1,0,0,1,0,21,11,2751.9086799637557,2146.7760938966367,0.0
0,1,1,1,0,37,11,2220.6202704245607,14.704147633600314,6751.432332897104
0,1,0,1,0,26,10,0.0,0.0,6570.088834420284
1,0,1,0,0,25,13,4909.952933893259,1950.316319196975,12427.397300074914
1,0,1,1,0,23,7,0.0,0.0,2323.0426191435954
1,0,1,1,1,28,9,1300.26010779002,2059.5882083614797,9259.765722513537
1,0,1,1,0,27,11,0.0,773.1842967815926,3408.7601750806
1,0,1,0,1,31,12,6371.442831473974,764.3965102642396,16346.539154196638
1,0,1,1,0,27,8,11210.301945308169,6768.7392039513015,2440.4033036693545
1,0,1,1,1,30,9,1426.2729692090707,2549.2757231807377,4661.107402392896
1,0,1,1,1,20,9,6943.982307269241,0.0,5998.237704669382
1,0,0,0,0,19,12,0.0,0.0,2720.077542750988
0,1,0,1,1,19,7,0.0,0.0,4874.039557015312
1,0,1,1,1,23,9,0.0,0.0,6849.558715725422
1,0,1,1,1,33,10,246.3162834647262,910.6798104978855,10764.365074046329
1,0,1,1,0,20,9,11058.345059327195,0.0,10968.323826762764
1,0,0,1,1,26,11,0.0,0.0,5061.249801363447
1,0,1,1,1,18,11,9577.575346344387,1183.693071008196,4730.098273875023
1,0,1,1,0,21,11,0.0,0.0,3717.2522540277278
1,0,1,0,0,25,12,0.0,0.0,9838.278532665763
1,0,1,1,1,26,10,0.0,0.0,10605.17182432156
0,1,1,1,0,25,7,2717.465709954899,1885.4010365379468,4356.9678330542265
1,0,1,1,1,24,11,1775.3026518398808,538.9695756353317,5528.573895012485
1,0,1,1,0,42,11,3026.556169377663,1132.0096077607584,9138.234469658602
1,0,1,1,1,20,10,2538.7756080491868,2569.4614689680257,7809.164041897782
0,1,0,1,1,20,10,4600.653748458023,4989.720846390615,14168.295682398268
1,0,1,1,1,34,7,0.0,0.0,8264.642012762739
1,0,1,0,0,42,12,0.0,593.1050787604886,5916.8562155797845
1,0,1,1,1,34,10,1839.8208701681765,4376.659260503235,5252.4706776344265
0,1,1,1,1,28,6,913.2725853339014,0.0,6351.828966985682
1,0,1,1,1,22,10,6785.673081198554,3817.2245249303796,6974.379642030433
1,0,1,1,1,29,8,2330.570757951168,0.0,6497.115863034566
1,0,1,0,1,31,12,6311.239349870371,2980.57189272514,6104.478098330983
1,0,1,1,0,25,10,0.0,0.0,10900.647647500771
1,0,1,1,0,31,10,8161.665257357812,2255.9372348688785,16894.80283991186
1,0,1,1,1,22,10,1868.755645906369,0.0,4449.557371519852
1,0,1,0,1,17,12,0.0,0.0,4566.116902403173
0,0,1,1,0,22,11,5571.409125747831,158.8353219011965,1293.0850242593815
1,0,1,1,1,25,11,8843.402841747627,1760.560762992976,9895.591189133436
1,0,0,1,1,23,9,0.0,0.0,5646.246599983724
1,0,1,1,1,34,9,1890.7100191976656,0.0,17326.38678847914
1,0,1,1,1,36,9,2768.7885484700164,0.0,8022.139312766535
1,0,1,1,1,28,10,0.0,1041.8282442449413,8580.023327715746
1,0,1,1,1,26,9,0.0,0.0,6936.409885483203
0,1,0,1,0,34,10,2601.6852943610847,1934.4402068317963,11066.723531814208
1,0,1,1,1,27,9,1915.2153494562315,245.26428631986482,8789.319195211681
1,0,1,1,1,28,8,0.0,134.23690299848863,17644.80372214135
1,0,1,1,1,25,8,0.0,1552.8557073694449,11185.485285177032
0,1,1,0,0,34,12,0.0,0.0,6669.123672478642
1,0,1,0,1,35,12,0.0,0.0,6939.802766070292
1,0,1,0,1,23,12,0.0,0.0,7863.0548585312235
1,0,1,1,1,19,9,3764.7902206193858,674.2217289345895,12656.568364828949
1,0,1,1,1,34,10,0.0,0.0,10554.62238124329
1,0,1,1,1,24,10,0.0,0.0,11842.690126470778
1,0,1,1,1,20,8,0.0,3845.310777219327,8773.833185225276
1,0,1,1,1,32,11,0.0,0.0,4513.896802564379
1,0,0,1,1,22,11,1879.9121034595123,364.0559477935292,8713.810921583396
1,0,1,1,1,17,13,0.0,0.0,6949.5576631076565
1,0,1,1,1,30,10,4561.430734845495,1654.7717792650456,5522.495179987399
1,0,1,1,1,42,9,0.0,1788.8309406224334,3921.503029731328
0,0,1,1,1,22,10,1392.402169453137,0.0,13142.32621414468
1,0,1,1,0,31,9,0.0,2395.3405367477367,4005.149879040607
1,0,1,1,1,22,9,970.431319879242,0.0,14270.265724360004
1,0,1,1,1,30,11,1492.2396795631332,4144.975597488031,12852.33544262511
0,0,1,1,1,24,8,4354.117165407105,836.0185460940593,21819.00801499075
1,0,1,1,1,30,9,6122.320326017988,69.79825169662854,9555.721112095027
1,0,0,1,0,22,9,0.0,0.0,3003.6790249347273
1,0,1,1,1,27,10,3984.767089863307,0.0,4364.293863529245
0,0,0,0,1,25,12,0.0,195.90038689647872,31191.61271072666
1,0,0,0,0,29,12,7474.290830558464,373.7785079530245,976.5820841148284
1,0,1,0,0,35,12,6707.532383087382,4068.6262644742255,9854.561549208016
1,0,1,1,1,26,12,2559.712402277057,1020.7326535367191,14895.440385700047
0,0,0,1,0,22,10,6952.223708003199,4659.802328472675,3785.8926744919972
0,1,0,1,1,20,13,1486.9109246332443,277.1178801628697,13995.244429031876
0,1,1,1,1,34,12,505.7088419216643,0.0,7910.948593489451
1,0,1,1,1,27,10,5998.492171264307,6517.2919133812065,18112.937092203272
1,0,1,0,0,37,12,3489.646299661482,2596.061193251452,0.0
1,0,1,1,1,19,11,0.0,0.0,20562.607558037213
0,1,1,1,1,36,6,2975.0481174187353,2197.037910087404,7459.871216102048
1,0,0,1,1,17,12,0.0,0.0,12165.436086849844
0,0,0,1,0,20,11,14485.8521929773,9019.782000448668,1573.5636482294685
1,0,1,0,1,26,12,3291.928889309598,3517.5888493887624,5887.990947921657
1,0,1,1,1,30,12,3447.9970655230827,0.0,11876.27847057867
1,0,0,1,0,17,8,0.0,0.0,0.0
1,0,1,1,0,28,9,0.0,0.0,0.0
1,0,0,1,1,16,10,0.0,0.0,7993.8505238895505
1,0,1,1,1,30,12,4008.042001861908,3010.1278905791196,10138.431289952598
1,0,1,1,0,23,11,0.0,0.0,10543.865069715015
